  #r(A)    Histogram   Baseline       PDF
  0.880     0.00000     0.00000     0.00000
  0.890     0.00000     0.00000     0.00000
  0.900     0.00000     0.00000     0.00000
  0.910     0.00000     0.00000     0.00000
  0.920     0.00000     0.00000     0.00000
  0.930     0.00000     0.00000     0.00000
  0.940     0.00000     0.00000     0.00000
  0.950     0.00000     0.00000     0.00000
  0.960     0.00000     0.00000     0.00000
  0.970     0.00000     0.00000     0.00000
  0.980     0.00000     0.00000     0.00000
  0.990     0.00000     0.00000     0.00000
  1.000     0.00000     0.00000     0.00000
  1.010     0.00000     0.00000     0.00000
  1.020     0.00000     0.00000     0.00000
  1.030     0.00000     0.00000     0.00000
  1.040     0.00000     0.00000     0.00000
  1.050     0.00000     0.00000     0.00000
  1.060     0.00000     0.00000     0.00000
  1.070     0.00000     0.00000     0.00000
  1.080     0.00000     0.00000     0.00000
  1.090     0.00000     0.00000     0.00000
  1.100     0.00000     0.00000     0.00000
  1.110     0.00000     0.00000     0.00000
  1.120     0.00000     0.00000     0.00000
  1.130     0.00000     0.00000     0.00000
  1.140     0.00000     0.00000     0.00000
  1.150     0.00000     0.00000     0.00000
  1.160     0.00000     0.00000     0.00000
  1.170     0.00000     0.00000     0.00000
  1.180     0.00000     0.00000     0.00000
  1.190     0.00000     0.00000     0.00000
  1.200     0.00000     0.00000     0.00000
  1.210     0.00000     0.00000     0.00000
  1.220     0.00000     0.00000     0.00000
  1.230     0.00000     0.00000     0.00000
  1.240     0.00000     0.00000     0.00000
  1.250     0.00000     0.00000     0.00000
  1.260     0.00000     0.00000     0.00000
  1.270     0.00000     0.00000     0.00000
  1.280     0.00000     0.00000     0.00000
  1.290     0.00000     0.00000     0.00000
  1.300     0.00000     0.00000     0.00000
  1.310     0.00000     0.00000     0.00000
  1.320     0.00000     0.00000     0.00000
  1.330     0.00000     0.00000     0.00000
  1.340     0.00000     0.00000     0.00000
  1.350     0.00000     0.00000    -0.00000
  1.360     0.00000     0.00000    -0.00000
  1.370     0.00000     0.00000    -0.00000
  1.380     0.00000     0.00000    -0.00000
  1.390     0.00000     0.00000    -0.00000
  1.400     0.00000     0.00000    -0.00000
  1.410     0.00000     0.00000    -0.00001
  1.420     0.00000     0.00000    -0.00001
  1.430     0.00000     0.00000    -0.00001
  1.440     0.00000     0.00000    -0.00002
  1.450     0.00000     0.00000    -0.00002
  1.460     0.00000     0.00001    -0.00003
  1.470     0.00000     0.00001    -0.00004
  1.480     0.00000     0.00001    -0.00005
  1.490     0.00000     0.00001    -0.00007
  1.500     0.00000     0.00002    -0.00008
  1.510     0.00000     0.00002    -0.00011
  1.520     0.00000     0.00003    -0.00014
  1.530     0.00000     0.00003    -0.00017
  1.540     0.00000     0.00004    -0.00022
  1.550     0.00000     0.00005    -0.00028
  1.560     0.00000     0.00006    -0.00035
  1.570     0.00000     0.00008    -0.00043
  1.580     0.00000     0.00010    -0.00054
  1.590     0.00000     0.00012    -0.00066
  1.600     0.00000     0.00015    -0.00081
  1.610     0.00000     0.00018    -0.00098
  1.620     0.00000     0.00022    -0.00118
  1.630     0.00000     0.00026    -0.00142
  1.640     0.00000     0.00031    -0.00169
  1.650     0.00000     0.00036    -0.00200
  1.660     0.00000     0.00043    -0.00235
  1.670     0.00000     0.00050    -0.00274
  1.680     0.00000     0.00058    -0.00318
  1.690     0.00000     0.00067    -0.00367
  1.700     0.00000     0.00076    -0.00420
  1.710     0.00000     0.00087    -0.00477
  1.720     0.00000     0.00098    -0.00540
  1.730     0.00000     0.00110    -0.00607
  1.740     0.00000     0.00124    -0.00679
  1.750     0.00000     0.00138    -0.00755
  1.760     0.00000     0.00152    -0.00837
  1.770     0.00000     0.00168    -0.00922
  1.780     0.00000     0.00184    -0.01012
  1.790     0.00000     0.00201    -0.01106
  1.800     0.00000     0.00219    -0.01204
  1.810     0.00000     0.00238    -0.01305
  1.820     0.00000     0.00257    -0.01409
  1.830     0.00000     0.00276    -0.01516
  1.840     0.00000     0.00296    -0.01626
  1.850     0.00000     0.00317    -0.01738
  1.860     0.00000     0.00337    -0.01852
  1.870     0.00000     0.00358    -0.01969
  1.880     0.00000     0.00380    -0.02087
  1.890     0.00000     0.00402    -0.02206
  1.900     0.00000     0.00424    -0.02327
  1.910     0.00000     0.00446    -0.02449
  1.920     0.00000     0.00468    -0.02571
  1.930     0.00000     0.00491    -0.02695
  1.940     0.00000     0.00513    -0.02819
  1.950     0.00000     0.00536    -0.02945
  1.960     0.00000     0.00559    -0.03070
  1.970     0.00000     0.00582    -0.03196
  1.980     0.00000     0.00605    -0.03323
  1.990     0.00000     0.00628    -0.03450
  2.000     0.00000     0.00651    -0.03577
  2.010     0.00000     0.00675    -0.03704
  2.020     0.00000     0.00698    -0.03832
  2.030     0.00000     0.00721    -0.03960
  2.040     0.00000     0.00744    -0.04088
  2.050     0.00000     0.00768    -0.04216
  2.060     0.00000     0.00791    -0.04345
  2.070     0.00000     0.00815    -0.04473
  2.080     0.00000     0.00838    -0.04602
  2.090     0.00000     0.00861    -0.04730
  2.100     0.00000     0.00885    -0.04859
  2.110     0.00000     0.00908    -0.04987
  2.120     0.00000     0.00932    -0.05116
  2.130     0.00000     0.00955    -0.05245
  2.140     0.00000     0.00979    -0.05373
  2.150     0.00000     0.01002    -0.05502
  2.160     0.00000     0.01025    -0.05631
  2.170     0.00000     0.01049    -0.05760
  2.180     0.00000     0.01072    -0.05889
  2.190     0.00000     0.01096    -0.06018
  2.200     0.00000     0.01119    -0.06147
  2.210     0.00000     0.01143    -0.06276
  2.220     0.00000     0.01166    -0.06405
  2.230     0.00000     0.01190    -0.06534
  2.240     0.00000     0.01213    -0.06663
  2.250     0.00000     0.01237    -0.06792
  2.260     0.00000     0.01260    -0.06921
  2.270     0.00000     0.01284    -0.07050
  2.280     0.00000     0.01307    -0.07179
  2.290     0.00000     0.01331    -0.07308
  2.300     0.00002     0.01354    -0.07429
  2.310     0.00006     0.01378    -0.07533
  2.320     0.00011     0.01401    -0.07637
  2.330     0.00014     0.01425    -0.07749
  2.340     0.00018     0.01449    -0.07854
  2.350     0.00026     0.01472    -0.07942
  2.360     0.00033     0.01496    -0.08030
  2.370     0.00042     0.01519    -0.08110
  2.380     0.00059     0.01543    -0.08149
  2.390     0.00081     0.01566    -0.08157
  2.400     0.00101     0.01590    -0.08173
  2.410     0.00131     0.01613    -0.08141
  2.420     0.00155     0.01637    -0.08134
  2.430     0.00186     0.01660    -0.08096
  2.440     0.00231     0.01684    -0.07979
  2.450     0.00288     0.01707    -0.07791
  2.460     0.00364     0.01730    -0.07502
  2.470     0.00471     0.01754    -0.07041
  2.480     0.00584     0.01777    -0.06552
  2.490     0.00708     0.01800    -0.05995
  2.500     0.00880     0.01823    -0.05178
  2.510     0.01088     0.01846    -0.04162
  2.520     0.01323     0.01869    -0.02997
  2.530     0.01590     0.01892    -0.01659
  2.540     0.01898     0.01914    -0.00089
  2.550     0.02245     0.01936     0.01695
  2.560     0.02606     0.01958     0.03562
  2.570     0.03032     0.01979     0.05782
  2.580     0.03438     0.01999     0.07898
  2.590     0.03943     0.02019     0.10565
  2.600     0.04503     0.02039     0.13534
  2.610     0.04973     0.02057     0.16015
  2.620     0.05434     0.02075     0.18446
  2.630     0.05935     0.02091     0.21109
  2.640     0.06424     0.02107     0.23708
  2.650     0.06861     0.02121     0.26030
  2.660     0.07238     0.02134     0.28033
  2.670     0.07625     0.02145     0.30094
  2.680     0.07915     0.02155     0.31628
  2.690     0.08207     0.02163     0.33191
  2.700     0.08378     0.02170     0.34091
  2.710     0.08463     0.02175     0.34528
  2.720     0.08553     0.02179     0.35000
  2.730     0.08561     0.02181     0.35032
  2.740     0.08465     0.02181     0.34508
  2.750     0.08301     0.02180     0.33608
  2.760     0.08086     0.02178     0.32446
  2.770     0.07888     0.02173     0.31382
  2.780     0.07580     0.02168     0.29719
  2.790     0.07214     0.02161     0.27750
  2.800     0.06773     0.02152     0.25374
  2.810     0.06353     0.02143     0.23120
  2.820     0.05882     0.02133     0.20591
  2.830     0.05435     0.02121     0.18194
  2.840     0.05015     0.02109     0.15960
  2.850     0.04520     0.02096     0.13311
  2.860     0.04098     0.02083     0.11067
  2.870     0.03691     0.02069     0.08907
  2.880     0.03263     0.02054     0.06640
  2.890     0.02889     0.02039     0.04668
  2.900     0.02579     0.02024     0.03049
  2.910     0.02293     0.02009     0.01562
  2.920     0.01992     0.01993    -0.00006
  2.930     0.01749     0.01977    -0.01256
  2.940     0.01509     0.01962    -0.02485
  2.950     0.01286     0.01946    -0.03625
  2.960     0.01155     0.01930    -0.04252
  2.970     0.01000     0.01914    -0.05018
  2.980     0.00862     0.01898    -0.05689
  2.990     0.00748     0.01882    -0.06225
  3.000     0.00646     0.01866    -0.06696
  3.010     0.00539     0.01850    -0.07197
  3.020     0.00468     0.01834    -0.07501
  3.030     0.00409     0.01818    -0.07738
  3.040     0.00345     0.01802    -0.07999
  3.050     0.00287     0.01786    -0.08232
  3.060     0.00239     0.01771    -0.08411
  3.070     0.00199     0.01755    -0.08544
  3.080     0.00162     0.01739    -0.08662
  3.090     0.00147     0.01723    -0.08656
  3.100     0.00123     0.01708    -0.08702
  3.110     0.00101     0.01692    -0.08734
  3.120     0.00094     0.01676    -0.08689
  3.130     0.00084     0.01661    -0.08656
  3.140     0.00071     0.01645    -0.08643
  3.150     0.00067     0.01630    -0.08584
  3.160     0.00058     0.01614    -0.08543
  3.170     0.00058     0.01599    -0.08459
  3.180     0.00055     0.01583    -0.08393
  3.190     0.00056     0.01568    -0.08303
  3.200     0.00055     0.01552    -0.08219
  3.210     0.00048     0.01537    -0.08172
  3.220     0.00047     0.01521    -0.08094
  3.230     0.00043     0.01506    -0.08035
  3.240     0.00043     0.01490    -0.07945
  3.250     0.00040     0.01475    -0.07878
  3.260     0.00039     0.01459    -0.07800
  3.270     0.00042     0.01444    -0.07697
  3.280     0.00043     0.01428    -0.07607
  3.290     0.00044     0.01413    -0.07517
  3.300     0.00044     0.01397    -0.07433
  3.310     0.00041     0.01382    -0.07361
  3.320     0.00040     0.01366    -0.07282
  3.330     0.00041     0.01351    -0.07192
  3.340     0.00041     0.01336    -0.07108
  3.350     0.00040     0.01320    -0.07030
  3.360     0.00041     0.01305    -0.06940
  3.370     0.00043     0.01289    -0.06844
  3.380     0.00044     0.01274    -0.06754
  3.390     0.00042     0.01258    -0.06682
  3.400     0.00038     0.01243    -0.06616
  3.410     0.00038     0.01228    -0.06533
  3.420     0.00041     0.01213    -0.06433
  3.430     0.00047     0.01197    -0.06315
  3.440     0.00054     0.01182    -0.06193
  3.450     0.00063     0.01167    -0.06065
  3.460     0.00068     0.01152    -0.05956
  3.470     0.00077     0.01137    -0.05823
  3.480     0.00080     0.01122    -0.05726
  3.490     0.00086     0.01108    -0.05613
  3.500     0.00092     0.01093    -0.05500
  3.510     0.00105     0.01079    -0.05349
  3.520     0.00116     0.01065    -0.05212
  3.530     0.00128     0.01051    -0.05070
  3.540     0.00144     0.01038    -0.04909
  3.550     0.00170     0.01024    -0.04690
  3.560     0.00191     0.01012    -0.04506
  3.570     0.00228     0.00999    -0.04237
  3.580     0.00262     0.00988    -0.03984
  3.590     0.00293     0.00977    -0.03755
  3.600     0.00330     0.00966    -0.03493
  3.610     0.00358     0.00956    -0.03284
  3.620     0.00424     0.00948    -0.02876
  3.630     0.00484     0.00940    -0.02501
  3.640     0.00551     0.00933    -0.02094
  3.650     0.00619     0.00927    -0.01691
  3.660     0.00685     0.00922    -0.01302
  3.670     0.00760     0.00919    -0.00874
  3.680     0.00836     0.00917    -0.00445
  3.690     0.00916     0.00916    -0.00003
  3.700     0.00996     0.00917     0.00432
  3.710     0.01102     0.00919     0.01003
  3.720     0.01215     0.00923     0.01604
  3.730     0.01298     0.00928     0.02031
  3.740     0.01396     0.00934     0.02539
  3.750     0.01518     0.00942     0.03162
  3.760     0.01620     0.00951     0.03676
  3.770     0.01715     0.00961     0.04137
  3.780     0.01829     0.00973     0.04699
  3.790     0.01887     0.00986     0.04951
  3.800     0.02006     0.01000     0.05525
  3.810     0.02140     0.01014     0.06181
  3.820     0.02222     0.01030     0.06542
  3.830     0.02285     0.01047     0.06801
  3.840     0.02323     0.01064     0.06916
  3.850     0.02386     0.01082     0.07163
  3.860     0.02415     0.01100     0.07223
  3.870     0.02426     0.01119     0.07177
  3.880     0.02425     0.01138     0.07068
  3.890     0.02406     0.01157     0.06858
  3.900     0.02397     0.01176     0.06703
  3.910     0.02332     0.01196     0.06238
  3.920     0.02265     0.01215     0.05763
  3.930     0.02196     0.01235     0.05276
  3.940     0.02109     0.01254     0.04693
  3.950     0.02032     0.01274     0.04165
  3.960     0.01931     0.01293     0.03503
  3.970     0.01796     0.01312     0.02656
  3.980     0.01700     0.01331     0.02023
  3.990     0.01601     0.01350     0.01374
  4.000     0.01484     0.01369     0.00628
  4.010     0.01385     0.01388    -0.00019
  4.020     0.01275     0.01407    -0.00723
  4.030     0.01161     0.01425    -0.01450
  4.040     0.01036     0.01443    -0.02234
  4.050     0.00954     0.01461    -0.02784
  4.060     0.00880     0.01480    -0.03293
  4.070     0.00782     0.01498    -0.03927
  4.080     0.00718     0.01515    -0.04377
  4.090     0.00650     0.01533    -0.04849
  4.100     0.00579     0.01551    -0.05339
  4.110     0.00517     0.01569    -0.05778
  4.120     0.00467     0.01586    -0.06147
  4.130     0.00417     0.01604    -0.06520
  4.140     0.00363     0.01622    -0.06910
  4.150     0.00334     0.01639    -0.07164
  4.160     0.00305     0.01657    -0.07422
  4.170     0.00266     0.01674    -0.07732
  4.180     0.00235     0.01691    -0.07998
  4.190     0.00204     0.01709    -0.08263
  4.200     0.00172     0.01726    -0.08537
  4.210     0.00157     0.01744    -0.08716
  4.220     0.00147     0.01762    -0.08867
  4.230     0.00135     0.01779    -0.09027
  4.240     0.00125     0.01797    -0.09182
  4.250     0.00120     0.01814    -0.09305
  4.260     0.00116     0.01832    -0.09423
  4.270     0.00108     0.01850    -0.09565
  4.280     0.00111     0.01868    -0.09647
  4.290     0.00120     0.01886    -0.09697
  4.300     0.00135     0.01904    -0.09715
  4.310     0.00139     0.01923    -0.09794
  4.320     0.00150     0.01941    -0.09838
  4.330     0.00158     0.01960    -0.09892
  4.340     0.00174     0.01978    -0.09906
  4.350     0.00199     0.01997    -0.09876
  4.360     0.00214     0.02016    -0.09897
  4.370     0.00242     0.02036    -0.09852
  4.380     0.00281     0.02055    -0.09741
  4.390     0.00326     0.02075    -0.09606
  4.400     0.00371     0.02095    -0.09469
  4.410     0.00413     0.02115    -0.09352
  4.420     0.00475     0.02136    -0.09119
  4.430     0.00548     0.02157    -0.08833
  4.440     0.00635     0.02178    -0.08474
  4.450     0.00718     0.02199    -0.08131
  4.460     0.00810     0.02220    -0.07742
  4.470     0.00968     0.02242    -0.06995
  4.480     0.01095     0.02264    -0.06419
  4.490     0.01268     0.02285    -0.05588
  4.500     0.01456     0.02307    -0.04674
  4.510     0.01631     0.02330    -0.03838
  4.520     0.01841     0.02352    -0.02804
  4.530     0.02082     0.02374    -0.01600
  4.540     0.02336     0.02396    -0.00328
  4.550     0.02618     0.02417     0.01100
  4.560     0.02916     0.02439     0.02621
  4.570     0.03270     0.02460     0.04446
  4.580     0.03564     0.02481     0.05949
  4.590     0.03909     0.02501     0.07732
  4.600     0.04249     0.02521     0.09489
  4.610     0.04621     0.02540     0.11425
  4.620     0.04996     0.02559     0.13383
  4.630     0.05399     0.02577     0.15498
  4.640     0.05781     0.02593     0.17506
  4.650     0.06152     0.02609     0.19455
  4.660     0.06465     0.02624     0.21093
  4.670     0.06802     0.02638     0.22866
  4.680     0.07057     0.02650     0.24196
  4.690     0.07308     0.02662     0.25513
  4.700     0.07515     0.02672     0.26598
  4.710     0.07651     0.02680     0.27297
  4.720     0.07721     0.02687     0.27642
  4.730     0.07792     0.02693     0.28002
  4.740     0.07761     0.02697     0.27807
  4.750     0.07721     0.02700     0.27571
  4.760     0.07623     0.02701     0.27027
  4.770     0.07547     0.02702     0.26609
  4.780     0.07328     0.02700     0.25412
  4.790     0.07101     0.02698     0.24177
  4.800     0.06844     0.02695     0.22784
  4.810     0.06573     0.02690     0.21324
  4.820     0.06321     0.02684     0.19973
  4.830     0.06042     0.02677     0.18474
  4.840     0.05725     0.02670     0.16776
  4.850     0.05416     0.02661     0.15127
  4.860     0.05038     0.02652     0.13100
  4.870     0.04662     0.02642     0.11089
  4.880     0.04267     0.02632     0.08980
  4.890     0.03953     0.02621     0.07312
  4.900     0.03629     0.02610     0.05596
  4.910     0.03311     0.02598     0.03914
  4.920     0.03010     0.02586     0.02328
  4.930     0.02690     0.02574     0.00633
  4.940     0.02382     0.02562    -0.00993
  4.950     0.02114     0.02550    -0.02396
  4.960     0.01851     0.02539    -0.03773
  4.970     0.01652     0.02527    -0.04805
  4.980     0.01461     0.02515    -0.05788
  4.990     0.01273     0.02504    -0.06757
  5.000     0.01112     0.02493    -0.07579
  5.010     0.00975     0.02482    -0.08274
  5.020     0.00865     0.02471    -0.08823
  5.030     0.00750     0.02461    -0.09398
  5.040     0.00651     0.02452    -0.09886
  5.050     0.00587     0.02442    -0.10190
  5.060     0.00519     0.02434    -0.10512
  5.070     0.00476     0.02426    -0.10704
  5.080     0.00425     0.02418    -0.10946
  5.090     0.00398     0.02411    -0.11052
  5.100     0.00380     0.02404    -0.11113
  5.110     0.00363     0.02398    -0.11175
  5.120     0.00345     0.02392    -0.11241
  5.130     0.00325     0.02387    -0.11326
  5.140     0.00342     0.02383    -0.11206
  5.150     0.00362     0.02379    -0.11076
  5.160     0.00379     0.02375    -0.10962
  5.170     0.00402     0.02372    -0.10820
  5.180     0.00430     0.02370    -0.10651
  5.190     0.00457     0.02368    -0.10491
  5.200     0.00511     0.02366    -0.10190
  5.210     0.00564     0.02365    -0.09892
  5.220     0.00625     0.02364    -0.09548
  5.230     0.00701     0.02363    -0.09130
  5.240     0.00771     0.02363    -0.08740
  5.250     0.00831     0.02363    -0.08411
  5.260     0.00917     0.02363    -0.07938
  5.270     0.01012     0.02363    -0.07418
  5.280     0.01119     0.02363    -0.06830
  5.290     0.01247     0.02363    -0.06127
  5.300     0.01405     0.02363    -0.05259
  5.310     0.01552     0.02363    -0.04455
  5.320     0.01690     0.02363    -0.03695
  5.330     0.01830     0.02363    -0.02928
  5.340     0.01984     0.02363    -0.02080
  5.350     0.02158     0.02362    -0.01121
  5.360     0.02304     0.02362    -0.00318
  5.370     0.02453     0.02360     0.00509
  5.380     0.02587     0.02359     0.01254
  5.390     0.02729     0.02357     0.02046
  5.400     0.02865     0.02354     0.02807
  5.410     0.02970     0.02351     0.03399
  5.420     0.03039     0.02348     0.03795
  5.430     0.03126     0.02344     0.04291
  5.440     0.03188     0.02340     0.04658
  5.450     0.03234     0.02335     0.04934
  5.460     0.03277     0.02330     0.05201
  5.470     0.03283     0.02324     0.05268
  5.480     0.03265     0.02317     0.05208
  5.490     0.03230     0.02310     0.05051
  5.500     0.03176     0.02303     0.04798
  5.510     0.03096     0.02295     0.04400
  5.520     0.03013     0.02286     0.03992
  5.530     0.02920     0.02277     0.03531
  5.540     0.02791     0.02268     0.02870
  5.550     0.02671     0.02259     0.02265
  5.560     0.02532     0.02249     0.01553
  5.570     0.02377     0.02240     0.00754
  5.580     0.02247     0.02230     0.00093
  5.590     0.02129     0.02220    -0.00497
  5.600     0.01986     0.02210    -0.01228
  5.610     0.01851     0.02201    -0.01917
  5.620     0.01696     0.02191    -0.02721
  5.630     0.01536     0.02182    -0.03544
  5.640     0.01415     0.02173    -0.04162
  5.650     0.01310     0.02165    -0.04695
  5.660     0.01193     0.02157    -0.05289
  5.670     0.01085     0.02149    -0.05841
  5.680     0.00980     0.02142    -0.06385
  5.690     0.00897     0.02136    -0.06804
  5.700     0.00798     0.02131    -0.07321
  5.710     0.00739     0.02126    -0.07621
  5.720     0.00675     0.02122    -0.07949
  5.730     0.00633     0.02119    -0.08161
  5.740     0.00600     0.02117    -0.08332
  5.750     0.00567     0.02116    -0.08505
  5.760     0.00553     0.02116    -0.08581
  5.770     0.00555     0.02116    -0.08573
  5.780     0.00551     0.02117    -0.08602
  5.790     0.00557     0.02119    -0.08577
  5.800     0.00591     0.02122    -0.08404
  5.810     0.00636     0.02125    -0.08181
  5.820     0.00680     0.02129    -0.07958
  5.830     0.00732     0.02134    -0.07703
  5.840     0.00807     0.02140    -0.07317
  5.850     0.00884     0.02146    -0.06927
  5.860     0.00978     0.02152    -0.06448
  5.870     0.01074     0.02159    -0.05962
  5.880     0.01183     0.02167    -0.05403
  5.890     0.01317     0.02174    -0.04709
  5.900     0.01476     0.02182    -0.03879
  5.910     0.01629     0.02191    -0.03086
  5.920     0.01776     0.02199    -0.02321
  5.930     0.01957     0.02208    -0.01374
  5.940     0.02130     0.02216    -0.00474
  5.950     0.02317     0.02224     0.00510
  5.960     0.02547     0.02233     0.01727
  5.970     0.02774     0.02241     0.02927
  5.980     0.03019     0.02249     0.04230
  5.990     0.03248     0.02257     0.05445
  6.000     0.03474     0.02264     0.06645
  6.010     0.03706     0.02271     0.07881
  6.020     0.03949     0.02278     0.09175
  6.030     0.04164     0.02284     0.10321
  6.040     0.04372     0.02290     0.11436
  6.050     0.04596     0.02295     0.12636
  6.060     0.04792     0.02300     0.13687
  6.070     0.04966     0.02304     0.14618
  6.080     0.05105     0.02308     0.15361
  6.090     0.05210     0.02311     0.15922
  6.100     0.05308     0.02313     0.16442
  6.110     0.05397     0.02316     0.16919
  6.120     0.05404     0.02317     0.16949
  6.130     0.05410     0.02318     0.16977
  6.140     0.05423     0.02319     0.17048
  6.150     0.05380     0.02319     0.16807
  6.160     0.05276     0.02319     0.16235
  6.170     0.05188     0.02319     0.15754
  6.180     0.05007     0.02319     0.14763
  6.190     0.04836     0.02318     0.13827
  6.200     0.04644     0.02317     0.12780
  6.210     0.04443     0.02316     0.11678
  6.220     0.04219     0.02315     0.10454
  6.230     0.04008     0.02314     0.09299
  6.240     0.03728     0.02314     0.07764
  6.250     0.03466     0.02313     0.06332
  6.260     0.03225     0.02313     0.05008
  6.270     0.02994     0.02313     0.03739
  6.280     0.02736     0.02314     0.02317
  6.290     0.02529     0.02315     0.01177
  6.300     0.02317     0.02316     0.00002
  6.310     0.02101     0.02318    -0.01195
  6.320     0.01901     0.02320    -0.02304
  6.330     0.01716     0.02323    -0.03335
  6.340     0.01547     0.02327    -0.04280
  6.350     0.01423     0.02330    -0.04980
  6.360     0.01299     0.02335    -0.05689
  6.370     0.01174     0.02340    -0.06399
  6.380     0.01074     0.02345    -0.06982
  6.390     0.00972     0.02351    -0.07572
  6.400     0.00900     0.02358    -0.08001
  6.410     0.00836     0.02365    -0.08396
  6.420     0.00796     0.02372    -0.08654
  6.430     0.00761     0.02380    -0.08891
  6.440     0.00728     0.02388    -0.09117
  6.450     0.00713     0.02397    -0.09248
  6.460     0.00699     0.02406    -0.09377
  6.470     0.00685     0.02416    -0.09508
  6.480     0.00680     0.02426    -0.09588
  6.490     0.00701     0.02437    -0.09530
  6.500     0.00724     0.02448    -0.09464
  6.510     0.00744     0.02459    -0.09413
  6.520     0.00795     0.02470    -0.09201
  6.530     0.00844     0.02482    -0.08993
  6.540     0.00884     0.02494    -0.08842
  6.550     0.00929     0.02506    -0.08662
  6.560     0.00983     0.02519    -0.08433
  6.570     0.01057     0.02531    -0.08097
  6.580     0.01133     0.02544    -0.07748
  6.590     0.01205     0.02557    -0.07424
  6.600     0.01269     0.02570    -0.07141
  6.610     0.01349     0.02582    -0.06772
  6.620     0.01416     0.02595    -0.06476
  6.630     0.01470     0.02608    -0.06251
  6.640     0.01533     0.02621    -0.05975
  6.650     0.01587     0.02634    -0.05750
  6.660     0.01658     0.02647    -0.05430
  6.670     0.01688     0.02660    -0.05336
  6.680     0.01703     0.02672    -0.05320
  6.690     0.01712     0.02684    -0.05339
  6.700     0.01712     0.02697    -0.05409
  6.710     0.01704     0.02709    -0.05518
  6.720     0.01701     0.02721    -0.05597
  6.730     0.01687     0.02732    -0.05740
  6.740     0.01656     0.02744    -0.05973
  6.750     0.01615     0.02755    -0.06260
  6.760     0.01580     0.02766    -0.06517
  6.770     0.01533     0.02778    -0.06835
  6.780     0.01492     0.02788    -0.07117
