 #r(A)        ρ(r)_raw       ρ_smooth(r)         Base
   34.8500      0.0000000      0.0000000      0.0000000
   34.8700      0.0000000      0.0000000      0.0000000
   34.8900      0.0000000      0.0000000      0.0000000
   34.9100      0.0000000      0.0000000      0.0000000
   34.9300      0.0000000      0.0000000      0.0000000
   34.9500      0.0000000      0.0000000      0.0000000
   34.9700      0.0000000      0.0000000      0.0000000
   34.9900      0.0000000      0.0000000      0.0000000
   35.0100      0.0000000      0.0000000      0.0000000
   35.0300      0.0000000      0.0000000      0.0000000
   35.0500      0.0000000      0.0000000      0.0000000
   35.0700      0.0000000      0.0000000      0.0000000
   35.0900      0.0000000      0.0000000      0.0000000
   35.1100      0.0000000      0.0000000      0.0000000
   35.1300      0.0000000      0.0000000      0.0000000
   35.1500      0.0000000      0.0000000      0.0000000
   35.1700      0.0000000      0.0000000      0.0000000
   35.1900      0.0000000      0.0000000      0.0000000
   35.2100      0.0000000      0.0000000      0.0000000
   35.2300      0.0000000      0.0000000      0.0000000
   35.2500      0.0000000      0.0000000      0.0000000
   35.2700      0.0000000      0.0000000      0.0000000
   35.2900      0.0000000      0.0000000      0.0000000
   35.3100      0.0000000      0.0000000      0.0000000
   35.3300      0.0000000      0.0000000      0.0000000
   35.3500      0.0000000      0.0000000      0.0000000
   35.3700      0.0000000      0.0000000      0.0000000
   35.3900      0.0000000      0.0000000      0.0000000
   35.4100      0.0000000      0.0000000      0.0000000
   35.4300      0.0000000      0.0000000      0.0000000
   35.4500      0.0000000      0.0000000      0.0000000
   35.4700      0.0000000      0.0000000      0.0000000
   35.4900      0.0000000      0.0000000      0.0000000
   35.5100      0.0000000      0.0000000      0.0000000
   35.5300      0.0000000      0.0000000      0.0000000
   35.5500      0.0000000      0.0000000      0.0000000
   35.5700      0.0000000      0.0000000      0.0000000
   35.5900      0.0000000      0.0000000      0.0000000
   35.6100      0.0000000      0.0000000      0.0000000
   35.6300      0.0000000      0.0000000      0.0000000
   35.6500      0.0000000      0.0000000      0.0000000
   35.6700      0.0000000      0.0000000      0.0000000
   35.6900      0.0000000      0.0000000      0.0000000
   35.7100      0.0000000      0.0000000      0.0000000
   35.7300      0.0000000      0.0000000      0.0000000
   35.7500      0.0000000      0.0000000      0.0000000
   35.7700      0.0000000      0.0000000      0.0000000
   35.7900      0.0000000      0.0000000      0.0000000
   35.8100      0.0000000      0.0000000      0.0000000
   35.8300      0.0000000      0.0000000      0.0000000
   35.8500      0.0000000      0.0000000      0.0000000
   35.8700      0.0000000      0.0000000      0.0000000
   35.8900      0.0000000      0.0000000      0.0000000
   35.9100      0.0000000      0.0000000      0.0000000
   35.9300      0.0000000      0.0000000      0.0000000
   35.9500      0.0000000      0.0000000      0.0000000
   35.9700      0.0000000      0.0000000      0.0000000
   35.9900      0.0000000      0.0000000      0.0000000
   36.0100      0.0000000      0.0000000      0.0000000
   36.0300      0.0000000      0.0000000      0.0000000
   36.0500      0.0000000      0.0000000      0.0000000
   36.0700      0.0000000      0.0000000      0.0000000
   36.0900      0.0000000      0.0000000      0.0000000
   36.1100      0.0000000      0.0000000      0.0000000
   36.1300      0.0000000      0.0000000      0.0000000
   36.1500      0.0000000      0.0000000      0.0000000
   36.1700      0.0000000      0.0000000      0.0000000
   36.1900      0.0000000      0.0000000      0.0000000
   36.2100      0.0000000      0.0000000      0.0000000
   36.2300      0.0000000      0.0000000      0.0000000
   36.2500      0.0000000      0.0000000      0.0000000
   36.2700      0.0000000      0.0000000      0.0000000
   36.2900      0.0000000      0.0000000      0.0000000
   36.3100      0.0000000      0.0000000      0.0000000
   36.3300      0.0000000      0.0000000      0.0000000
   36.3500      0.0000000      0.0000000      0.0000000
   36.3700      0.0000000      0.0000000      0.0000000
   36.3900      0.0000000      0.0000000      0.0000000
   36.4100      0.0000000      0.0000000      0.0000000
   36.4300      0.0000000      0.0000000      0.0000000
   36.4500      0.0000000      0.0000000      0.0000000
   36.4700      0.0000000      0.0000000      0.0000000
   36.4900      0.0000000      0.0000000      0.0000000
   36.5100      0.0000000      0.0000000      0.0000000
   36.5300      0.0000000      0.0000000      0.0000000
   36.5500      0.0000000      0.0000000      0.0000000
   36.5700      0.0000000      0.0000000      0.0000000
   36.5900      0.0000000      0.0000000      0.0000000
   36.6100      0.0000000      0.0000000      0.0000000
   36.6300      0.0000000      0.0000000      0.0000000
   36.6500      0.0000000      0.0000000      0.0000000
   36.6700      0.0000000      0.0000000      0.0000000
   36.6900      0.0000000      0.0000000      0.0000000
   36.7100      0.0000000      0.0000000      0.0000000
   36.7300      0.0000000      0.0000000      0.0000000
   36.7500      0.0000000      0.0000000      0.0000000
   36.7700      0.0000000      0.0000000      0.0000000
   36.7900      0.0000000      0.0000000      0.0000000
   36.8100      0.0000000      0.0000000      0.0000000
   36.8300      0.0000000      0.0000000      0.0000000
   36.8500      0.0000000      0.0000000      0.0000000
   36.8700      0.0000000      0.0000000      0.0000000
   36.8900      0.0000000      0.0000000      0.0000000
   36.9100      0.0000000      0.0000000      0.0000000
   36.9300      0.0000000      0.0000000      0.0000000
   36.9500      0.0000000      0.0000000      0.0000000
   36.9700      0.0000000      0.0000000      0.0000000
   36.9900      0.0000000      0.0000000      0.0000000
   37.0100      0.0000000      0.0000000      0.0000000
   37.0300      0.0000000      0.0000000      0.0000000
   37.0500      0.0000000      0.0000000      0.0000000
   37.0700      0.0000000      0.0000000      0.0000000
   37.0900      0.0000000      0.0000000      0.0000000
   37.1100      0.0000000      0.0000000      0.0000000
   37.1300      0.0000000      0.0000000      0.0000000
   37.1500      0.0000000      0.0000000      0.0000000
   37.1700      0.0000000      0.0000000      0.0000000
   37.1900      0.0000000      0.0000000      0.0000000
   37.2100      0.0000000      0.0000000      0.0000000
   37.2300      0.0000000      0.0000000      0.0000000
   37.2500      0.0000000      0.0000000      0.0000000
   37.2700      0.0000000      0.0000000      0.0000000
   37.2900      0.0000000      0.0000000      0.0000000
   37.3100      0.0000000      0.0000000      0.0000000
   37.3300      0.0000000      0.0000000      0.0000000
   37.3500      0.0000000      0.0000000      0.0000000
   37.3700      0.0000000      0.0000000      0.0000000
   37.3900      0.0000000      0.0000000      0.0000000
   37.4100      0.0000000      0.0000000      0.0000000
   37.4300      0.0000000      0.0000000      0.0000000
   37.4500      0.0000000      0.0000000      0.0000000
   37.4700      0.0000000      0.0000000      0.0000000
   37.4900      0.0000000      0.0000000      0.0000000
   37.5100      0.0000000      0.0000000      0.0000000
   37.5300      0.0000000      0.0000000      0.0000000
   37.5500      0.0000000      0.0000000      0.0000000
   37.5700      0.0000000      0.0000000      0.0000000
   37.5900      0.0000000      0.0000000      0.0000000
   37.6100      0.0000000      0.0000000      0.0000000
   37.6300      0.0000000      0.0000000      0.0000000
   37.6500      0.0000000      0.0000000      0.0000000
   37.6700      0.0000000      0.0000000      0.0000000
   37.6900      0.0000000      0.0000000      0.0000000
   37.7100      0.0000000      0.0000000      0.0000000
   37.7300      0.0000000      0.0000000      0.0000000
   37.7500      0.0000000      0.0000000      0.0000000
   37.7700      0.0000000      0.0000000      0.0000000
   37.7900      0.0000000      0.0000000      0.0000000
   37.8100      0.0000000      0.0000000      0.0000000
   37.8300      0.0000000      0.0000000      0.0000000
   37.8500      0.0000000      0.0000000      0.0000000
   37.8700      0.0000000      0.0000000      0.0000000
   37.8900      0.0000000      0.0000000      0.0000000
   37.9100      0.0000000      0.0000000      0.0000000
   37.9300      0.0000000      0.0000000      0.0000000
   37.9500      0.0000000      0.0000000      0.0000000
   37.9700      0.0000000      0.0000000      0.0000000
   37.9900      0.0000000      0.0000000      0.0000000
   38.0100      0.0000000      0.0000000      0.0000000
   38.0300      0.0000000      0.0000000      0.0000000
   38.0500      0.0000000      0.0000000      0.0000000
   38.0700      0.0000000      0.0000000      0.0000000
   38.0900      0.0000000      0.0000000      0.0000000
   38.1100      0.0000000      0.0000000      0.0000000
   38.1300      0.0000000      0.0000000      0.0000000
   38.1500      0.0000000      0.0000000      0.0000000
   38.1700      0.0000000      0.0000000      0.0000000
   38.1900      0.0000000      0.0000000      0.0000000
   38.2100      0.0000000      0.0000000      0.0000000
   38.2300      0.0000000      0.0000000      0.0000000
   38.2500      0.0000000      0.0000000      0.0000000
   38.2700      0.0000000      0.0000000      0.0000000
   38.2900      0.0000000      0.0000000      0.0000000
   38.3100      0.0000000      0.0000000      0.0000000
   38.3300      0.0000000      0.0000000      0.0000000
   38.3500      0.0000000      0.0000000      0.0000000
   38.3700      0.0000000      0.0000000      0.0000000
   38.3900      0.0000000      0.0000000      0.0000000
   38.4100      0.0000000      0.0000000      0.0000000
   38.4300      0.0000000      0.0000000      0.0000000
   38.4500      0.0000000      0.0000000      0.0000000
   38.4700      0.0000000      0.0000000      0.0000000
   38.4900      0.0000000      0.0000000      0.0000000
   38.5100      0.0000000      0.0000000      0.0000000
   38.5300      0.0000000      0.0000000      0.0000000
   38.5500      0.0000000      0.0000000      0.0000000
   38.5700      0.0000000      0.0000000      0.0000000
   38.5900      0.0000000      0.0000000      0.0000000
   38.6100      0.0000000      0.0000000      0.0000000
   38.6300      0.0000000      0.0000000      0.0000000
   38.6500      0.0000000      0.0000000      0.0000000
   38.6700      0.0000000      0.0000000      0.0000000
   38.6900      0.0000000      0.0000000      0.0000000
   38.7100      0.0000000      0.0000000      0.0000000
   38.7300      0.0000000      0.0000000      0.0000000
   38.7500      0.0000000      0.0000000      0.0000000
   38.7700      0.0000000      0.0000000      0.0000000
   38.7900      0.0000000      0.0000000      0.0000000
   38.8100      0.0000000      0.0000000      0.0000000
   38.8300      0.0000000      0.0000000      0.0000000
   38.8500      0.0000000      0.0000000      0.0000000
   38.8700      0.0000000      0.0000000      0.0000000
   38.8900      0.0000000      0.0000000      0.0000000
   38.9100      0.0000000      0.0000000      0.0000000
   38.9300      0.0000000      0.0000000      0.0000000
   38.9500      0.0000000      0.0000000      0.0000000
   38.9700      0.0000000      0.0000000      0.0000000
   38.9900      0.0000000      0.0000000      0.0000000
   39.0100      0.0000000      0.0000000      0.0000000
   39.0300      0.0000000      0.0000000      0.0000000
   39.0500      0.0000000      0.0000000      0.0000000
   39.0700      0.0000000      0.0000000      0.0000000
   39.0900      0.0000000      0.0000000      0.0000000
   39.1100      0.0000000      0.0000000      0.0000000
   39.1300      0.0000000      0.0000000      0.0000000
   39.1500      0.0000000      0.0000000      0.0000000
   39.1700      0.0000000      0.0000000      0.0000000
   39.1900      0.0000000      0.0000000      0.0000000
   39.2100      0.0000000      0.0000000      0.0000000
   39.2300      0.0000000      0.0000000      0.0000000
   39.2500      0.0000000      0.0000000      0.0000000
   39.2700      0.0000000      0.0000000      0.0000000
   39.2900      0.0000000      0.0000000      0.0000000
   39.3100      0.0000000      0.0000000      0.0000000
   39.3300      0.0000000      0.0000000      0.0000000
   39.3500      0.0000000      0.0000000      0.0000000
   39.3700      0.0000000      0.0000000      0.0000000
   39.3900      0.0000000      0.0000000      0.0000000
   39.4100      0.0000000      0.0000000      0.0000000
   39.4300      0.0000000      0.0000000      0.0000000
   39.4500      0.0000000      0.0000000      0.0000000
   39.4700      0.0000000      0.0000000      0.0000000
   39.4900      0.0000000      0.0000000      0.0000000
   39.5100      0.0000000      0.0000000      0.0000000
   39.5300      0.0000000      0.0000000      0.0000000
   39.5500      0.0000000      0.0000000      0.0000000
   39.5700      0.0000000      0.0000000      0.0000000
   39.5900      0.0000000      0.0000000      0.0000000
   39.6100      0.0000000      0.0000000      0.0000000
   39.6300      0.0000000      0.0000000      0.0000000
   39.6500      0.0000000      0.0000000      0.0000000
   39.6700      0.0000000      0.0000000      0.0000000
   39.6900      0.0000000      0.0000000      0.0000000
   39.7100      0.0000000      0.0000000      0.0000000
   39.7300      0.0000000      0.0000000      0.0000000
   39.7500      0.0000000      0.0000000      0.0000000
   39.7700      0.0000000      0.0000000      0.0000000
   39.7900      0.0000000      0.0000000      0.0000000
   39.8100      0.0000000      0.0000000      0.0000000
   39.8300      0.0000000      0.0000000      0.0000000
   39.8500      0.0000000      0.0000000      0.0000000
   39.8700      0.0000000      0.0000000      0.0000000
   39.8900      0.0000000      0.0000000      0.0000000
   39.9100      0.0000000      0.0000000      0.0000000
   39.9300      0.0000000      0.0000000      0.0000000
   39.9500      0.0000000      0.0000000      0.0000000
   39.9700      0.0000000      0.0000000      0.0000000
   39.9900      0.0000000      0.0000000      0.0000000
   40.0100      0.0000000      0.0000000      0.0000000
   40.0300      0.0000000      0.0000000      0.0000000
   40.0500      0.0000000      0.0000000      0.0000000
   40.0700      0.0000000      0.0000000      0.0000000
   40.0900      0.0000000      0.0000000      0.0000000
   40.1100      0.0000000      0.0000000      0.0000000
   40.1300      0.0000000      0.0000000      0.0000000
   40.1500      0.0000000      0.0000000      0.0000000
   40.1700      0.0000000      0.0000000      0.0000000
   40.1900      0.0000000      0.0000000      0.0000000
   40.2100      0.0000000      0.0000000      0.0000000
   40.2300      0.0000000      0.0000000      0.0000000
   40.2500      0.0000000      0.0000000      0.0000000
   40.2700      0.0000000      0.0000000      0.0000000
   40.2900      0.0000000      0.0000000      0.0000000
   40.3100      0.0000000      0.0000000      0.0000000
   40.3300      0.0000000      0.0000000      0.0000000
   40.3500      0.0000000      0.0000000      0.0000000
   40.3700      0.0000000      0.0000000      0.0000000
   40.3900      0.0000000      0.0000000      0.0000000
   40.4100      0.0000000      0.0000000      0.0000000
   40.4300      0.0000000      0.0000000      0.0000000
   40.4500      0.0000000      0.0000000      0.0000000
   40.4700      0.0000000      0.0000000      0.0000000
   40.4900      0.0000000      0.0000000      0.0000000
   40.5100      0.0000000      0.0000000      0.0000000
   40.5300      0.0000000      0.0000000      0.0000000
   40.5500      0.0000000      0.0000000      0.0000000
   40.5700      0.0000000      0.0000000      0.0000000
   40.5900      0.0000000      0.0000000      0.0000000
   40.6100      0.0000000      0.0000000      0.0000000
   40.6300      0.0000000      0.0000000      0.0000000
   40.6500      0.0000000      0.0000000      0.0000000
   40.6700      0.0000000      0.0000000      0.0000000
   40.6900      0.0000000      0.0000000      0.0000000
   40.7100      0.0000000      0.0000000      0.0000000
   40.7300      0.0000000      0.0000000      0.0000000
   40.7500      0.0000000      0.0000000      0.0000000
   40.7700      0.0000000      0.0000000      0.0000000
   40.7900      0.0000000      0.0000000      0.0000000
   40.8100      0.0000000      0.0000000      0.0000000
   40.8300      0.0000000      0.0000000      0.0000000
   40.8500      0.0000000      0.0000000      0.0000000
   40.8700      0.0000000      0.0000000      0.0000000
   40.8900      0.0000000      0.0000000      0.0000000
   40.9100      0.0000000      0.0000000      0.0000000
   40.9300      0.0000000      0.0000000      0.0000000
   40.9500      0.0000000      0.0000000      0.0000000
   40.9700      0.0000000      0.0000000      0.0000000
   40.9900      0.0000000      0.0000000      0.0000000
   41.0100      0.0000000      0.0000000      0.0000000
   41.0300      0.0000000      0.0000000      0.0000000
   41.0500      0.0000000      0.0000000      0.0000000
   41.0700      0.0000000      0.0000000      0.0000000
   41.0900      0.0000000      0.0000000      0.0000000
   41.1100      0.0000000      0.0000000      0.0000000
   41.1300      0.0000000      0.0000000      0.0000000
   41.1500      0.0000000      0.0000000      0.0000000
   41.1700      0.0000000      0.0000000      0.0000000
   41.1900      0.0000000      0.0000000      0.0000000
   41.2100      0.0000000      0.0000000      0.0000000
   41.2300      0.0000000      0.0000000      0.0000000
   41.2500      0.0000000      0.0000000      0.0000000
   41.2700      0.0000000      0.0000000      0.0000000
   41.2900      0.0000000      0.0000000      0.0000000
   41.3100      0.0000000      0.0000000      0.0000000
   41.3300      0.0000000      0.0000000      0.0000000
   41.3500      0.0000000      0.0000000      0.0000000
   41.3700      0.0000000      0.0000000      0.0000000
   41.3900      0.0000000      0.0000000      0.0000000
   41.4100      0.0000000      0.0000000      0.0000000
   41.4300      0.0000000      0.0000000      0.0000000
   41.4500      0.0000000      0.0000000      0.0000000
   41.4700      0.0000000      0.0000000      0.0000000
   41.4900      0.0000000      0.0000000      0.0000000
   41.5100      0.0000000      0.0000000      0.0000000
   41.5300      0.0000000      0.0000000      0.0000000
   41.5500      0.0000000      0.0000000      0.0000000
   41.5700      0.0000000      0.0000000      0.0000000
   41.5900      0.0000000      0.0000000      0.0000000
   41.6100      0.0000000      0.0000000      0.0000000
   41.6300      0.0000000      0.0000000      0.0000000
   41.6500      0.0000000      0.0000000      0.0000000
   41.6700      0.0000000      0.0000000      0.0000000
   41.6900      0.0000000      0.0000000      0.0000000
   41.7100      0.0000000      0.0000000      0.0000000
   41.7300      0.0000000      0.0000000      0.0000000
   41.7500      0.0000000      0.0000000      0.0000000
   41.7700      0.0000000      0.0000000      0.0000000
   41.7900      0.0000000      0.0000000      0.0000000
   41.8100      0.0000000      0.0000000      0.0000000
   41.8300      0.0000000      0.0000000      0.0000000
   41.8500      0.0000000      0.0000000      0.0000000
   41.8700      0.0000000      0.0000000      0.0000000
   41.8900      0.0000000      0.0000000      0.0000000
   41.9100      0.0000000      0.0000000      0.0000000
   41.9300      0.0000000      0.0000000      0.0000000
   41.9500      0.0000000      0.0000000      0.0000000
   41.9700      0.0000000      0.0000000      0.0000000
   41.9900      0.0000000      0.0000000      0.0000000
   42.0100      0.0000000      0.0000000      0.0000000
   42.0300      0.0000000      0.0000000      0.0000000
   42.0500      0.0000000      0.0000000      0.0000000
   42.0700      0.0000000      0.0000000      0.0000000
   42.0900      0.0000000      0.0000000      0.0000000
   42.1100      0.0000000      0.0000000      0.0000000
   42.1300      0.0000000      0.0000000      0.0000000
   42.1500      0.0000000      0.0000000      0.0000000
   42.1700      0.0000000      0.0000000      0.0000000
   42.1900      0.0000000      0.0000000      0.0000000
   42.2100      0.0000000      0.0000000      0.0000000
   42.2300      0.0000000      0.0000000      0.0000000
   42.2500      0.0000000      0.0000000      0.0000000
   42.2700      0.0000000      0.0000000      0.0000000
   42.2900      0.0000000      0.0000000      0.0000000
   42.3100      0.0000000      0.0000000      0.0000000
   42.3300      0.0000000      0.0000000      0.0000000
   42.3500      0.0000000      0.0000000      0.0000000
   42.3700      0.0000000      0.0000000      0.0000000
   42.3900      0.0000000      0.0000000      0.0000000
   42.4100      0.0000000      0.0000000      0.0000000
   42.4300      0.0000000      0.0000000      0.0000000
   42.4500      0.0000000      0.0000000      0.0000000
   42.4700      0.0000000      0.0000000      0.0000000
   42.4900      0.0000000      0.0000000      0.0000000
   42.5100      0.0000000      0.0000000      0.0000000
   42.5300      0.0000000      0.0000000      0.0000000
   42.5500      0.0000000      0.0000000      0.0000000
   42.5700      0.0000000      0.0000000      0.0000000
   42.5900      0.0000000      0.0000000      0.0000000
   42.6100      0.0000000      0.0000000      0.0000000
   42.6300      0.0000000      0.0000000      0.0000000
   42.6500      0.0000000      0.0000000      0.0000000
   42.6700      0.0000000      0.0000000      0.0000000
   42.6900      0.0000000      0.0000000      0.0000000
   42.7100      0.0000000      0.0000000      0.0000000
   42.7300      0.0000000      0.0000000      0.0000000
   42.7500      0.0000000      0.0000000      0.0000000
   42.7700      0.0000000      0.0000000      0.0000000
   42.7900      0.0000000      0.0000000      0.0000000
   42.8100      0.0000000      0.0000000      0.0000000
   42.8300      0.0000000      0.0000000      0.0000000
   42.8500      0.0000000      0.0000000      0.0000000
   42.8700      0.0000000      0.0000000      0.0000000
   42.8900      0.0000000      0.0000000      0.0000000
   42.9100      0.0000000      0.0000000      0.0000000
   42.9300      0.0000000      0.0000000      0.0000000
   42.9500      0.0000000      0.0000000      0.0000000
   42.9700      0.0000000      0.0000000      0.0000000
   42.9900      0.0000000      0.0000000      0.0000000
   43.0100      0.0000000      0.0000000      0.0000000
   43.0300      0.0000000      0.0000000      0.0000000
   43.0500      0.0000000      0.0000000      0.0000000
   43.0700      0.0000000      0.0000000      0.0000000
   43.0900      0.0000000      0.0000000      0.0000000
   43.1100      0.0000000      0.0000000      0.0000000
   43.1300      0.0000000      0.0000000      0.0000000
   43.1500      0.0000000      0.0000000      0.0000000
   43.1700      0.0000000      0.0000000      0.0000000
   43.1900      0.0000000      0.0000000      0.0000000
   43.2100      0.0000000      0.0000000      0.0000000
   43.2300      0.0000000      0.0000000      0.0000000
   43.2500      0.0000000      0.0000000      0.0000000
   43.2700      0.0000000      0.0000000      0.0000000
   43.2900      0.0000000      0.0000000      0.0000000
   43.3100      0.0000000      0.0000000      0.0000000
   43.3300      0.0000000      0.0000000      0.0000000
   43.3500      0.0000000      0.0000000      0.0000000
   43.3700      0.0000000      0.0000000      0.0000000
   43.3900      0.0000000      0.0000000      0.0000000
   43.4100      0.0000000      0.0000000      0.0000000
   43.4300      0.0000000      0.0000000      0.0000000
   43.4500      0.0000000      0.0000000      0.0000000
   43.4700      0.0000000      0.0000000      0.0000000
   43.4900      0.0000000      0.0000000      0.0000000
   43.5100      0.0000000      0.0000000      0.0000000
   43.5300      0.0000000      0.0000000      0.0000000
   43.5500      0.0000000      0.0000000      0.0000000
   43.5700      0.0000000      0.0000000      0.0000000
   43.5900      0.0000000      0.0000000      0.0000000
   43.6100      0.0000000      0.0000000      0.0000000
   43.6300      0.0000000      0.0000000      0.0000000
   43.6500      0.0000000      0.0000000      0.0000000
   43.6700      0.0000000      0.0000000      0.0000000
   43.6900      0.0000000      0.0000000      0.0000000
   43.7100      0.0000000      0.0000000      0.0000000
   43.7300      0.0000000      0.0000000      0.0000000
   43.7500      0.0000000      0.0000000      0.0000000
   43.7700      0.0000000      0.0000000      0.0000000
   43.7900      0.0000000      0.0000000      0.0000000
   43.8100      0.0000000      0.0000000      0.0000000
   43.8300      0.0000000      0.0000000      0.0000000
   43.8500      0.0000000      0.0000000      0.0000000
   43.8700      0.0000000      0.0000000      0.0000000
   43.8900      0.0000000      0.0000000      0.0000000
   43.9100      0.0000000      0.0000000      0.0000000
   43.9300      0.0000000      0.0000000      0.0000000
   43.9500      0.0000000      0.0000000      0.0000000
   43.9700      0.0000000      0.0000000      0.0000000
   43.9900      0.0000000      0.0000000      0.0000000
   44.0100      0.0000000      0.0000000      0.0000000
   44.0300      0.0000000      0.0000000      0.0000000
   44.0500      0.0000000      0.0000000      0.0000000
   44.0700      0.0000000      0.0000000      0.0000000
   44.0900      0.0000000      0.0000000      0.0000000
   44.1100      0.0000000      0.0000000      0.0000000
   44.1300      0.0000000      0.0000000      0.0000000
   44.1500      0.0000000      0.0000000      0.0000000
   44.1700      0.0000000      0.0000000      0.0000000
   44.1900      0.0000000      0.0000000      0.0000000
   44.2100      0.0000000      0.0000000      0.0000000
   44.2300      0.0000000      0.0000000      0.0000000
   44.2500      0.0000000      0.0000000      0.0000000
   44.2700      0.0000000      0.0000000      0.0000000
   44.2900      0.0000000      0.0000000      0.0000000
   44.3100      0.0000000      0.0000000      0.0000000
   44.3300      0.0000000      0.0000000      0.0000000
   44.3500      0.0000000      0.0000000      0.0000000
   44.3700      0.0000000      0.0000000      0.0000000
   44.3900      0.0000000      0.0000000      0.0000000
   44.4100      0.0000000      0.0000000      0.0000000
   44.4300      0.0000000      0.0000000      0.0000000
   44.4500      0.0000000      0.0000000      0.0000000
   44.4700      0.0000000      0.0000000      0.0000000
   44.4900      0.0000000      0.0000000      0.0000000
   44.5100      0.0000000      0.0000000      0.0000000
   44.5300      0.0000000      0.0000000      0.0000000
   44.5500      0.0000000      0.0000000      0.0000000
   44.5700      0.0000000      0.0000000      0.0000000
   44.5900      0.0000000      0.0000000      0.0000000
   44.6100      0.0000000      0.0000000      0.0000000
   44.6300      0.0000000      0.0000000      0.0000000
   44.6500      0.0000000      0.0000000      0.0000000
   44.6700      0.0000000      0.0000000      0.0000000
   44.6900      0.0000000      0.0000000      0.0000000
   44.7100      0.0000000      0.0000000      0.0000000
   44.7300      0.0000000      0.0000000      0.0000000
   44.7500      0.0000000      0.0000000      0.0000000
   44.7700      0.0000000      0.0000000      0.0000000
   44.7900      0.0000000      0.0000000      0.0000000
   44.8100      0.0000000      0.0000000      0.0000000
   44.8300      0.0000000      0.0000000      0.0000000
   44.8500      0.0000000      0.0000000      0.0000000
   44.8700      0.0000000      0.0000000      0.0000000
   44.8900      0.0000000      0.0000000      0.0000000
   44.9100      0.0000000      0.0000000      0.0000000
   44.9300      0.0000000      0.0000000      0.0000000
   44.9500      0.0000000      0.0000000      0.0000000
   44.9700      0.0000000      0.0000000      0.0000000
   44.9900      0.0000000      0.0000000      0.0000000
   45.0100      0.0000000      0.0000000      0.0000000
   45.0300      0.0000000      0.0000000      0.0000000
   45.0500      0.0000000      0.0000000      0.0000000
   45.0700      0.0000000      0.0000000      0.0000000
   45.0900      0.0000000      0.0000000      0.0000000
   45.1100      0.0000000      0.0000000      0.0000000
   45.1300      0.0000000      0.0000000      0.0000000
   45.1500      0.0000000      0.0000000      0.0000000
   45.1700      0.0000000      0.0000000      0.0000000
   45.1900      0.0000000      0.0000000      0.0000000
   45.2100      0.0000000      0.0000000      0.0000000
   45.2300      0.0000000      0.0000000      0.0000000
   45.2500      0.0000000      0.0000000      0.0000000
   45.2700      0.0000000      0.0000000      0.0000000
   45.2900      0.0000000      0.0000000      0.0000000
   45.3100      0.0000000      0.0000000      0.0000000
   45.3300      0.0000000      0.0000000      0.0000000
   45.3500      0.0000000      0.0000000      0.0000000
   45.3700      0.0000000      0.0000000      0.0000000
   45.3900      0.0000000      0.0000000      0.0000000
   45.4100      0.0000000      0.0000000      0.0000000
   45.4300      0.0000000      0.0000000      0.0000000
   45.4500      0.0000000      0.0000000      0.0000000
   45.4700      0.0000000      0.0000000      0.0000000
   45.4900      0.0000000      0.0000000      0.0000000
   45.5100      0.0000000      0.0000000      0.0000000
   45.5300      0.0000000      0.0000000      0.0000000
   45.5500      0.0000000      0.0000000      0.0000000
   45.5700      0.0000000      0.0000000      0.0000000
   45.5900      0.0000000      0.0000000      0.0000000
   45.6100      0.0000000      0.0000000      0.0000000
   45.6300      0.0000000      0.0000000      0.0000000
   45.6500      0.0000000      0.0000000      0.0000000
   45.6700      0.0000000      0.0000000      0.0000000
   45.6900      0.0000000      0.0000000      0.0000000
   45.7100      0.0000000      0.0000000      0.0000000
   45.7300      0.0000000      0.0000000      0.0000000
   45.7500      0.0000000      0.0000000      0.0000000
   45.7700      0.0000000      0.0000000      0.0000000
   45.7900      0.0000000      0.0000000      0.0000000
   45.8100      0.0000000      0.0000000      0.0000000
   45.8300      0.0000000      0.0000000      0.0000000
   45.8500      0.0000000      0.0000000      0.0000000
   45.8700      0.0000000      0.0000000      0.0000000
   45.8900      0.0000000      0.0000000      0.0000000
   45.9100      0.0000000      0.0000000      0.0000000
   45.9300      0.0000000      0.0000000      0.0000000
   45.9500      0.0000000      0.0000000      0.0000000
   45.9700      0.0000000      0.0000000      0.0000000
   45.9900      0.0000000      0.0000000      0.0000000
   46.0100      0.0000000      0.0000000      0.0000000
   46.0300      0.0000000      0.0000000      0.0000000
   46.0500      0.0000000      0.0000000      0.0000000
   46.0700      0.0000000      0.0000000      0.0000000
   46.0900      0.0000000      0.0000000      0.0000000
   46.1100      0.0000000      0.0000000      0.0000000
   46.1300      0.0000000      0.0000000      0.0000000
   46.1500      0.0000000      0.0000000      0.0000000
   46.1700      0.0000000      0.0000000      0.0000000
   46.1900      0.0000000      0.0000000      0.0000000
   46.2100      0.0000000      0.0000000      0.0000000
   46.2300      0.0000000      0.0000000      0.0000000
   46.2500      0.0000000      0.0000000      0.0000000
   46.2700      0.0000000      0.0000000      0.0000000
   46.2900      0.0000000      0.0000000      0.0000000
   46.3100      0.0000000      0.0000000      0.0000000
   46.3300      0.0000000      0.0000000      0.0000000
   46.3500      0.0000000      0.0000000      0.0000000
   46.3700      0.0000000      0.0000000      0.0000000
   46.3900      0.0000000      0.0000000      0.0000000
   46.4100      0.0000000      0.0000000      0.0000000
   46.4300      0.0000000      0.0000000      0.0000000
   46.4500      0.0000000      0.0000000      0.0000000
   46.4700      0.0000000      0.0000000      0.0000000
