  #r(A)    Histogram   Baseline       PDF
  0.880     0.00000     0.00000     0.00000
  0.890     0.00000     0.00000     0.00000
  0.900     0.00000     0.00000     0.00000
  0.910     0.00000     0.00000     0.00000
  0.920     0.00000     0.00000     0.00000
  0.930     0.00000     0.00000     0.00000
  0.940     0.00000     0.00000     0.00000
  0.950     0.00000     0.00000     0.00000
  0.960     0.00000     0.00000     0.00000
  0.970     0.00000     0.00000     0.00000
  0.980     0.00000     0.00000     0.00000
  0.990     0.00000     0.00000     0.00000
  1.000     0.00000     0.00000     0.00000
  1.010     0.00000     0.00000     0.00000
  1.020     0.00000     0.00000     0.00000
  1.030     0.00000     0.00000     0.00000
  1.040     0.00000     0.00000     0.00000
  1.050     0.00000     0.00000     0.00000
  1.060     0.00000     0.00000     0.00000
  1.070     0.00000     0.00000     0.00000
  1.080     0.00000     0.00000     0.00000
  1.090     0.00000     0.00000     0.00000
  1.100     0.00000     0.00000     0.00000
  1.110     0.00000     0.00000     0.00000
  1.120     0.00000     0.00000     0.00000
  1.130     0.00000     0.00000     0.00000
  1.140     0.00000     0.00000     0.00000
  1.150     0.00000     0.00000     0.00000
  1.160     0.00000     0.00000     0.00000
  1.170     0.00000     0.00000    -0.00000
  1.180     0.00000     0.00000    -0.00000
  1.190     0.00000     0.00000    -0.00000
  1.200     0.00000     0.00000    -0.00000
  1.210     0.00000     0.00000    -0.00000
  1.220     0.00000     0.00000    -0.00000
  1.230     0.00000     0.00000    -0.00000
  1.240     0.00000     0.00000    -0.00000
  1.250     0.00000     0.00000    -0.00000
  1.260     0.00000     0.00000    -0.00000
  1.270     0.00000     0.00000    -0.00001
  1.280     0.00000     0.00000    -0.00001
  1.290     0.00000     0.00000    -0.00001
  1.300     0.00000     0.00000    -0.00001
  1.310     0.00000     0.00000    -0.00002
  1.320     0.00000     0.00000    -0.00003
  1.330     0.00000     0.00000    -0.00003
  1.340     0.00000     0.00000    -0.00004
  1.350     0.00000     0.00001    -0.00006
  1.360     0.00000     0.00001    -0.00007
  1.370     0.00000     0.00001    -0.00009
  1.380     0.00000     0.00001    -0.00012
  1.390     0.00000     0.00002    -0.00015
  1.400     0.00000     0.00002    -0.00019
  1.410     0.00000     0.00003    -0.00024
  1.420     0.00000     0.00003    -0.00029
  1.430     0.00000     0.00004    -0.00036
  1.440     0.00000     0.00005    -0.00044
  1.450     0.00000     0.00006    -0.00054
  1.460     0.00000     0.00007    -0.00066
  1.470     0.00000     0.00009    -0.00079
  1.480     0.00000     0.00010    -0.00094
  1.490     0.00000     0.00012    -0.00113
  1.500     0.00000     0.00015    -0.00133
  1.510     0.00000     0.00018    -0.00158
  1.520     0.00000     0.00021    -0.00186
  1.530     0.00000     0.00024    -0.00218
  1.540     0.00000     0.00028    -0.00253
  1.550     0.00000     0.00033    -0.00293
  1.560     0.00000     0.00038    -0.00338
  1.570     0.00000     0.00043    -0.00387
  1.580     0.00000     0.00049    -0.00442
  1.590     0.00000     0.00056    -0.00502
  1.600     0.00000     0.00063    -0.00568
  1.610     0.00000     0.00071    -0.00640
  1.620     0.00000     0.00080    -0.00718
  1.630     0.00000     0.00089    -0.00803
  1.640     0.00000     0.00099    -0.00893
  1.650     0.00000     0.00110    -0.00991
  1.660     0.00000     0.00122    -0.01095
  1.670     0.00000     0.00134    -0.01205
  1.680     0.00000     0.00147    -0.01321
  1.690     0.00000     0.00160    -0.01443
  1.700     0.00000     0.00174    -0.01571
  1.710     0.00000     0.00189    -0.01704
  1.720     0.00000     0.00205    -0.01843
  1.730     0.00000     0.00221    -0.01987
  1.740     0.00000     0.00237    -0.02136
  1.750     0.00000     0.00254    -0.02289
  1.760     0.00000     0.00272    -0.02447
  1.770     0.00000     0.00290    -0.02610
  1.780     0.00000     0.00308    -0.02776
  1.790     0.00000     0.00327    -0.02947
  1.800     0.00000     0.00347    -0.03120
  1.810     0.00000     0.00366    -0.03297
  1.820     0.00000     0.00386    -0.03477
  1.830     0.00000     0.00406    -0.03660
  1.840     0.00000     0.00427    -0.03844
  1.850     0.00000     0.00448    -0.04031
  1.860     0.00000     0.00469    -0.04220
  1.870     0.00000     0.00490    -0.04412
  1.880     0.00000     0.00511    -0.04605
  1.890     0.00000     0.00533    -0.04800
  1.900     0.00000     0.00555    -0.04997
  1.910     0.00000     0.00577    -0.05195
  1.920     0.00000     0.00599    -0.05395
  1.930     0.00000     0.00621    -0.05596
  1.940     0.00000     0.00644    -0.05797
  1.950     0.00000     0.00666    -0.06000
  1.960     0.00000     0.00689    -0.06204
  1.970     0.00000     0.00712    -0.06408
  1.980     0.00000     0.00734    -0.06613
  1.990     0.00000     0.00757    -0.06818
  2.000     0.00000     0.00780    -0.07025
  2.010     0.00000     0.00803    -0.07232
  2.020     0.00000     0.00826    -0.07439
  2.030     0.00000     0.00849    -0.07647
  2.040     0.00000     0.00872    -0.07855
  2.050     0.00000     0.00896    -0.08064
  2.060     0.00000     0.00919    -0.08273
  2.070     0.00000     0.00942    -0.08482
  2.080     0.00000     0.00965    -0.08692
  2.090     0.00000     0.00989    -0.08903
  2.100     0.00000     0.01012    -0.09113
  2.110     0.00000     0.01036    -0.09324
  2.120     0.00002     0.01059    -0.09518
  2.130     0.00002     0.01083    -0.09729
  2.140     0.00002     0.01106    -0.09941
  2.150     0.00002     0.01130    -0.10153
  2.160     0.00002     0.01153    -0.10365
  2.170     0.00002     0.01177    -0.10578
  2.180     0.00004     0.01200    -0.10773
  2.190     0.00006     0.01224    -0.10968
  2.200     0.00006     0.01248    -0.11181
  2.210     0.00012     0.01271    -0.11343
  2.220     0.00017     0.01295    -0.11505
  2.230     0.00021     0.01319    -0.11685
  2.240     0.00029     0.01343    -0.11831
  2.250     0.00040     0.01366    -0.11943
  2.260     0.00049     0.01390    -0.12073
  2.270     0.00059     0.01414    -0.12203
  2.280     0.00072     0.01438    -0.12300
  2.290     0.00101     0.01462    -0.12248
  2.300     0.00133     0.01485    -0.12181
  2.310     0.00157     0.01509    -0.12180
  2.320     0.00213     0.01533    -0.11886
  2.330     0.00249     0.01557    -0.11774
  2.340     0.00304     0.01581    -0.11501
  2.350     0.00376     0.01605    -0.11066
  2.360     0.00444     0.01628    -0.10669
  2.370     0.00529     0.01652    -0.10111
  2.380     0.00643     0.01676    -0.09297
  2.390     0.00753     0.01699    -0.08522
  2.400     0.00906     0.01723    -0.07357
  2.410     0.01036     0.01746    -0.06389
  2.420     0.01202     0.01769    -0.05104
  2.430     0.01385     0.01792    -0.03665
  2.440     0.01598     0.01815    -0.01956
  2.450     0.01824     0.01838    -0.00119
  2.460     0.02106     0.01860     0.02220
  2.470     0.02392     0.01882     0.04597
  2.480     0.02697     0.01903     0.07147
  2.490     0.02953     0.01924     0.09264
  2.500     0.03273     0.01945     0.11960
  2.510     0.03601     0.01965     0.14732
  2.520     0.03920     0.01984     0.17432
  2.530     0.04274     0.02002     0.20449
  2.540     0.04583     0.02020     0.23078
  2.550     0.04930     0.02037     0.26046
  2.560     0.05252     0.02053     0.28802
  2.570     0.05560     0.02068     0.31439
  2.580     0.05799     0.02082     0.33464
  2.590     0.06088     0.02095     0.35952
  2.600     0.06369     0.02107     0.38373
  2.610     0.06597     0.02118     0.40331
  2.620     0.06749     0.02128     0.41608
  2.630     0.06900     0.02136     0.42902
  2.640     0.06917     0.02143     0.42988
  2.650     0.06962     0.02148     0.43342
  2.660     0.06939     0.02153     0.43099
  2.670     0.06894     0.02156     0.42663
  2.680     0.06725     0.02157     0.41131
  2.690     0.06649     0.02158     0.40437
  2.700     0.06435     0.02157     0.38517
  2.710     0.06242     0.02155     0.36795
  2.720     0.06040     0.02153     0.35000
  2.730     0.05807     0.02149     0.32942
  2.740     0.05541     0.02144     0.30587
  2.750     0.05350     0.02138     0.28919
  2.760     0.05078     0.02132     0.26528
  2.770     0.04787     0.02124     0.23979
  2.780     0.04486     0.02116     0.21343
  2.790     0.04216     0.02107     0.18992
  2.800     0.03932     0.02097     0.16523
  2.810     0.03679     0.02087     0.14332
  2.820     0.03438     0.02076     0.12266
  2.830     0.03178     0.02065     0.10021
  2.840     0.02941     0.02053     0.07991
  2.850     0.02729     0.02041     0.06194
  2.860     0.02508     0.02029     0.04313
  2.870     0.02324     0.02016     0.02777
  2.880     0.02159     0.02003     0.01409
  2.890     0.01990     0.01990     0.00005
  2.900     0.01850     0.01976    -0.01129
  2.910     0.01712     0.01962    -0.02249
  2.920     0.01564     0.01948    -0.03460
  2.930     0.01405     0.01934    -0.04759
  2.940     0.01266     0.01920    -0.05889
  2.950     0.01130     0.01905    -0.06983
  2.960     0.01046     0.01891    -0.07606
  2.970     0.00934     0.01876    -0.08480
  2.980     0.00829     0.01861    -0.09298
  2.990     0.00759     0.01847    -0.09798
  3.000     0.00732     0.01832    -0.09900
  3.010     0.00680     0.01817    -0.10244
  3.020     0.00618     0.01802    -0.10667
  3.030     0.00583     0.01788    -0.10849
  3.040     0.00545     0.01773    -0.11054
  3.050     0.00509     0.01758    -0.11244
  3.060     0.00497     0.01743    -0.11217
  3.070     0.00457     0.01728    -0.11444
  3.080     0.00441     0.01713    -0.11458
  3.090     0.00431     0.01698    -0.11410
  3.100     0.00404     0.01683    -0.11515
  3.110     0.00359     0.01668    -0.11785
  3.120     0.00340     0.01653    -0.11822
  3.130     0.00317     0.01638    -0.11897
  3.140     0.00305     0.01623    -0.11871
  3.150     0.00291     0.01608    -0.11855
  3.160     0.00284     0.01593    -0.11791
  3.170     0.00258     0.01578    -0.11889
  3.180     0.00246     0.01563    -0.11861
  3.190     0.00259     0.01548    -0.11612
  3.200     0.00250     0.01533    -0.11558
  3.210     0.00246     0.01518    -0.11456
  3.220     0.00235     0.01503    -0.11424
  3.230     0.00243     0.01489    -0.11213
  3.240     0.00247     0.01474    -0.11050
  3.250     0.00243     0.01459    -0.10948
  3.260     0.00241     0.01444    -0.10832
  3.270     0.00234     0.01429    -0.10766
  3.280     0.00241     0.01415    -0.10570
  3.290     0.00243     0.01400    -0.10421
  3.300     0.00225     0.01386    -0.10452
  3.310     0.00232     0.01371    -0.10258
  3.320     0.00222     0.01357    -0.10217
  3.330     0.00237     0.01343    -0.09953
  3.340     0.00240     0.01329    -0.09800
  3.350     0.00257     0.01315    -0.09520
  3.360     0.00261     0.01301    -0.09367
  3.370     0.00292     0.01287    -0.08963
  3.380     0.00299     0.01274    -0.08778
  3.390     0.00305     0.01260    -0.08598
  3.400     0.00326     0.01247    -0.08294
  3.410     0.00341     0.01234    -0.08047
  3.420     0.00356     0.01222    -0.07794
  3.430     0.00386     0.01209    -0.07417
  3.440     0.00395     0.01197    -0.07226
  3.450     0.00405     0.01186    -0.07029
  3.460     0.00409     0.01174    -0.06894
  3.470     0.00424     0.01163    -0.06659
  3.480     0.00441     0.01153    -0.06412
  3.490     0.00494     0.01143    -0.05843
  3.500     0.00513     0.01134    -0.05591
  3.510     0.00548     0.01125    -0.05195
  3.520     0.00585     0.01117    -0.04790
  3.530     0.00611     0.01109    -0.04483
  3.540     0.00653     0.01102    -0.04043
  3.550     0.00698     0.01096    -0.03586
  3.560     0.00740     0.01091    -0.03160
  3.570     0.00799     0.01087    -0.02592
  3.580     0.00867     0.01083    -0.01947
  3.590     0.00921     0.01081    -0.01436
  3.600     0.00952     0.01079    -0.01142
  3.610     0.00985     0.01078    -0.00840
  3.620     0.01024     0.01078    -0.00491
  3.630     0.01086     0.01080     0.00054
  3.640     0.01152     0.01082     0.00629
  3.650     0.01203     0.01085     0.01064
  3.660     0.01270     0.01090     0.01626
  3.670     0.01336     0.01095     0.02176
  3.680     0.01386     0.01101     0.02563
  3.690     0.01445     0.01108     0.03033
  3.700     0.01480     0.01117     0.03273
  3.710     0.01539     0.01126     0.03725
  3.720     0.01605     0.01135     0.04226
  3.730     0.01643     0.01146     0.04472
  3.740     0.01654     0.01157     0.04471
  3.750     0.01666     0.01169     0.04473
  3.760     0.01702     0.01182     0.04683
  3.770     0.01712     0.01195     0.04660
  3.780     0.01717     0.01209     0.04579
  3.790     0.01728     0.01223     0.04544
  3.800     0.01711     0.01238     0.04266
  3.810     0.01696     0.01253     0.03988
  3.820     0.01679     0.01268     0.03694
  3.830     0.01678     0.01284     0.03543
  3.840     0.01639     0.01301     0.03046
  3.850     0.01635     0.01317     0.02863
  3.860     0.01621     0.01333     0.02586
  3.870     0.01580     0.01350     0.02073
  3.880     0.01556     0.01367     0.01702
  3.890     0.01525     0.01384     0.01271
  3.900     0.01466     0.01402     0.00580
  3.910     0.01403     0.01419    -0.00147
  3.920     0.01359     0.01436    -0.00693
  3.930     0.01321     0.01454    -0.01192
  3.940     0.01266     0.01471    -0.01848
  3.950     0.01260     0.01489    -0.02065
  3.960     0.01217     0.01507    -0.02607
  3.970     0.01182     0.01524    -0.03082
  3.980     0.01129     0.01542    -0.03720
  3.990     0.01075     0.01560    -0.04367
  4.000     0.01020     0.01577    -0.05020
  4.010     0.00983     0.01595    -0.05513
  4.020     0.00973     0.01613    -0.05762
  4.030     0.00939     0.01631    -0.06231
  4.040     0.00879     0.01648    -0.06924
  4.050     0.00841     0.01666    -0.07430
  4.060     0.00780     0.01684    -0.08140
  4.070     0.00737     0.01701    -0.08683
  4.080     0.00694     0.01719    -0.09236
  4.090     0.00668     0.01737    -0.09623
  4.100     0.00660     0.01755    -0.09860
  4.110     0.00650     0.01773    -0.10113
  4.120     0.00643     0.01791    -0.10338
  4.130     0.00616     0.01809    -0.10745
  4.140     0.00626     0.01828    -0.10821
  4.150     0.00637     0.01846    -0.10887
  4.160     0.00648     0.01864    -0.10954
  4.170     0.00666     0.01883    -0.10956
  4.180     0.00677     0.01901    -0.11023
  4.190     0.00705     0.01920    -0.10936
  4.200     0.00733     0.01938    -0.10850
  4.210     0.00743     0.01957    -0.10934
  4.220     0.00766     0.01976    -0.10898
  4.230     0.00793     0.01995    -0.10826
  4.240     0.00830     0.02014    -0.10663
  4.250     0.00869     0.02033    -0.10479
  4.260     0.00924     0.02052    -0.10158
  4.270     0.00984     0.02072    -0.09795
  4.280     0.01041     0.02091    -0.09453
  4.290     0.01111     0.02110    -0.09002
  4.300     0.01164     0.02130    -0.08694
  4.310     0.01241     0.02150    -0.08181
  4.320     0.01322     0.02169    -0.07633
  4.330     0.01417     0.02189    -0.06954
  4.340     0.01527     0.02209    -0.06135
  4.350     0.01633     0.02228    -0.05355
  4.360     0.01730     0.02248    -0.04661
  4.370     0.01831     0.02267    -0.03925
  4.380     0.01956     0.02287    -0.02982
  4.390     0.02081     0.02306    -0.02030
  4.400     0.02216     0.02325    -0.00985
  4.410     0.02370     0.02344     0.00234
  4.420     0.02507     0.02363     0.01297
  4.430     0.02658     0.02382     0.02490
  4.440     0.02835     0.02400     0.03913
  4.450     0.03011     0.02418     0.05340
  4.460     0.03165     0.02436     0.06568
  4.470     0.03354     0.02453     0.08114
  4.480     0.03553     0.02470     0.09751
  4.490     0.03725     0.02487     0.11150
  4.500     0.03879     0.02503     0.12395
  4.510     0.04070     0.02518     0.13974
  4.520     0.04241     0.02533     0.15377
  4.530     0.04409     0.02547     0.16764
  4.540     0.04576     0.02561     0.18151
  4.550     0.04695     0.02573     0.19099
  4.560     0.04832     0.02586     0.20232
  4.570     0.04976     0.02597     0.21426
  4.580     0.05110     0.02608     0.22529
  4.590     0.05181     0.02617     0.23084
  4.600     0.05249     0.02626     0.23619
  4.610     0.05345     0.02635     0.24408
  4.620     0.05369     0.02642     0.24555
  4.630     0.05418     0.02648     0.24942
  4.640     0.05439     0.02654     0.25077
  4.650     0.05415     0.02659     0.24817
  4.660     0.05387     0.02663     0.24532
  4.670     0.05327     0.02666     0.23965
  4.680     0.05298     0.02668     0.23683
  4.690     0.05196     0.02670     0.22742
  4.700     0.05094     0.02671     0.21818
  4.710     0.05004     0.02671     0.21008
  4.720     0.04890     0.02670     0.19982
  4.730     0.04770     0.02669     0.18920
  4.740     0.04622     0.02667     0.17598
  4.750     0.04476     0.02665     0.16305
  4.760     0.04345     0.02662     0.15148
  4.770     0.04171     0.02659     0.13611
  4.780     0.04006     0.02655     0.12160
  4.790     0.03829     0.02651     0.10608
  4.800     0.03670     0.02647     0.09216
  4.810     0.03525     0.02642     0.07950
  4.820     0.03355     0.02636     0.06470
  4.830     0.03182     0.02631     0.04958
  4.840     0.03023     0.02626     0.03576
  4.850     0.02850     0.02620     0.02070
  4.860     0.02697     0.02614     0.00748
  4.870     0.02557     0.02608    -0.00464
  4.880     0.02441     0.02602    -0.01456
  4.890     0.02341     0.02596    -0.02299
  4.900     0.02208     0.02591    -0.03449
  4.910     0.02094     0.02585    -0.04419
  4.920     0.02005     0.02579    -0.05171
  4.930     0.01909     0.02573    -0.05983
  4.940     0.01814     0.02568    -0.06791
  4.950     0.01735     0.02563    -0.07454
  4.960     0.01679     0.02557    -0.07905
  4.970     0.01610     0.02552    -0.08480
  4.980     0.01560     0.02547    -0.08890
  4.990     0.01508     0.02542    -0.09311
  5.000     0.01432     0.02538    -0.09957
  5.010     0.01412     0.02533    -0.10095
  5.020     0.01384     0.02529    -0.10311
  5.030     0.01348     0.02525    -0.10598
  5.040     0.01348     0.02522    -0.10567
  5.050     0.01370     0.02518    -0.10336
  5.060     0.01397     0.02515    -0.10062
  5.070     0.01407     0.02512    -0.09945
  5.080     0.01427     0.02509    -0.09735
  5.090     0.01447     0.02506    -0.09537
  5.100     0.01486     0.02503    -0.09160
  5.110     0.01532     0.02500    -0.08717
  5.120     0.01558     0.02498    -0.08461
  5.130     0.01579     0.02495    -0.08242
  5.140     0.01647     0.02492    -0.07608
  5.150     0.01691     0.02490    -0.07189
  5.160     0.01741     0.02487    -0.06718
  5.170     0.01787     0.02484    -0.06273
  5.180     0.01820     0.02481    -0.05955
  5.190     0.01884     0.02479    -0.05359
  5.200     0.01958     0.02476    -0.04662
  5.210     0.02029     0.02473    -0.03993
  5.220     0.02076     0.02470    -0.03551
  5.230     0.02159     0.02467    -0.02767
  5.240     0.02254     0.02463    -0.01886
  5.250     0.02294     0.02460    -0.01491
  5.260     0.02356     0.02456    -0.00902
  5.270     0.02418     0.02452    -0.00307
  5.280     0.02466     0.02448     0.00162
  5.290     0.02514     0.02444     0.00629
  5.300     0.02537     0.02439     0.00882
  5.310     0.02551     0.02435     0.01044
  5.320     0.02556     0.02430     0.01137
  5.330     0.02575     0.02424     0.01359
  5.340     0.02581     0.02419     0.01458
  5.350     0.02547     0.02413     0.01205
  5.360     0.02529     0.02407     0.01102
  5.370     0.02516     0.02401     0.01041
  5.380     0.02476     0.02395     0.00735
  5.390     0.02456     0.02388     0.00613
  5.400     0.02413     0.02381     0.00288
  5.410     0.02373     0.02375    -0.00014
  5.420     0.02313     0.02368    -0.00488
  5.430     0.02286     0.02361    -0.00671
  5.440     0.02215     0.02354    -0.01246
  5.450     0.02119     0.02347    -0.02051
  5.460     0.02086     0.02339    -0.02281
  5.470     0.02037     0.02332    -0.02659
  5.480     0.01953     0.02326    -0.03351
  5.490     0.01895     0.02319    -0.03815
  5.500     0.01819     0.02312    -0.04443
  5.510     0.01768     0.02306    -0.04839
  5.520     0.01720     0.02299    -0.05215
  5.530     0.01681     0.02293    -0.05515
  5.540     0.01631     0.02288    -0.05917
  5.550     0.01596     0.02282    -0.06181
  5.560     0.01554     0.02277    -0.06510
  5.570     0.01495     0.02272    -0.06998
  5.580     0.01465     0.02268    -0.07229
  5.590     0.01451     0.02264    -0.07315
  5.600     0.01424     0.02260    -0.07530
  5.610     0.01426     0.02257    -0.07478
  5.620     0.01435     0.02254    -0.07372
  5.630     0.01430     0.02252    -0.07395
  5.640     0.01429     0.02250    -0.07389
  5.650     0.01435     0.02248    -0.07325
  5.660     0.01471     0.02247    -0.06994
  5.670     0.01529     0.02247    -0.06461
  5.680     0.01574     0.02246    -0.06056
  5.690     0.01625     0.02247    -0.05597
  5.700     0.01666     0.02247    -0.05238
  5.710     0.01713     0.02248    -0.04821
  5.720     0.01742     0.02250    -0.04575
  5.730     0.01793     0.02252    -0.04128
  5.740     0.01860     0.02254    -0.03541
  5.750     0.01945     0.02256    -0.02799
  5.760     0.02011     0.02259    -0.02229
  5.770     0.02076     0.02262    -0.01671
  5.780     0.02155     0.02265    -0.00992
  5.790     0.02241     0.02269    -0.00255
  5.800     0.02303     0.02273     0.00275
  5.810     0.02405     0.02277     0.01158
  5.820     0.02493     0.02281     0.01910
  5.830     0.02584     0.02285     0.02692
  5.840     0.02692     0.02289     0.03623
  5.850     0.02789     0.02294     0.04457
  5.860     0.02873     0.02298     0.05172
  5.870     0.02971     0.02303     0.06013
  5.880     0.03073     0.02308     0.06891
  5.890     0.03145     0.02312     0.07498
  5.900     0.03219     0.02317     0.08119
  5.910     0.03286     0.02322     0.08686
  5.920     0.03352     0.02326     0.09241
  5.930     0.03421     0.02331     0.09817
  5.940     0.03510     0.02335     0.10573
  5.950     0.03540     0.02340     0.10802
  5.960     0.03595     0.02344     0.11259
  5.970     0.03630     0.02349     0.11532
  5.980     0.03648     0.02353     0.11662
  5.990     0.03666     0.02358     0.11784
  6.000     0.03716     0.02362     0.12197
  6.010     0.03754     0.02366     0.12500
  6.020     0.03749     0.02370     0.12418
  6.030     0.03718     0.02374     0.12101
  6.040     0.03682     0.02378     0.11735
  6.050     0.03640     0.02382     0.11326
  6.060     0.03588     0.02386     0.10821
  6.070     0.03503     0.02390     0.10020
  6.080     0.03414     0.02394     0.09176
  6.090     0.03340     0.02398     0.08475
  6.100     0.03225     0.02403     0.07404
  6.110     0.03084     0.02407     0.06094
  6.120     0.02955     0.02411     0.04895
  6.130     0.02884     0.02416     0.04216
  6.140     0.02791     0.02421     0.03335
  6.150     0.02719     0.02425     0.02646
  6.160     0.02600     0.02431     0.01523
  6.170     0.02535     0.02436     0.00890
  6.180     0.02463     0.02441     0.00191
  6.190     0.02404     0.02447    -0.00383
  6.200     0.02312     0.02453    -0.01269
  6.210     0.02263     0.02459    -0.01759
  6.220     0.02208     0.02465    -0.02313
  6.230     0.02134     0.02472    -0.03036
  6.240     0.02077     0.02478    -0.03612
  6.250     0.02008     0.02485    -0.04298
  6.260     0.01928     0.02492    -0.05078
  6.270     0.01884     0.02500    -0.05548
  6.280     0.01807     0.02508    -0.06305
  6.290     0.01759     0.02515    -0.06813
  6.300     0.01704     0.02524    -0.07379
  6.310     0.01684     0.02532    -0.07633
  6.320     0.01650     0.02541    -0.08021
  6.330     0.01600     0.02550    -0.08551
  6.340     0.01570     0.02559    -0.08903
  6.350     0.01524     0.02568    -0.09406
  6.360     0.01507     0.02578    -0.09643
  6.370     0.01501     0.02588    -0.09784
  6.380     0.01488     0.02598    -0.09989
  6.390     0.01509     0.02608    -0.09896
  6.400     0.01513     0.02618    -0.09958
  6.410     0.01536     0.02629    -0.09839
  6.420     0.01553     0.02640    -0.09789
  6.430     0.01567     0.02651    -0.09758
  6.440     0.01600     0.02662    -0.09564
  6.450     0.01620     0.02673    -0.09485
  6.460     0.01644     0.02684    -0.09366
  6.470     0.01683     0.02696    -0.09115
  6.480     0.01698     0.02707    -0.09082
  6.490     0.01724     0.02718    -0.08949
  6.500     0.01733     0.02730    -0.08974
  6.510     0.01731     0.02741    -0.09093
  6.520     0.01734     0.02753    -0.09167
  6.530     0.01738     0.02764    -0.09240
  6.540     0.01746     0.02775    -0.09271
  6.550     0.01742     0.02787    -0.09403
  6.560     0.01756     0.02798    -0.09385
  6.570     0.01765     0.02809    -0.09404
  6.580     0.01768     0.02821    -0.09478
  6.590     0.01781     0.02832    -0.09460
  6.600     0.01786     0.02843    -0.09515
  6.610     0.01801     0.02854    -0.09481
  6.620     0.01813     0.02865    -0.09479
  6.630     0.01796     0.02876    -0.09726
  6.640     0.01818     0.02887    -0.09632
  6.650     0.01834     0.02898    -0.09585
  6.660     0.01855     0.02909    -0.09489
  6.670     0.01894     0.02920    -0.09237
  6.680     0.01919     0.02930    -0.09107
  6.690     0.01954     0.02941    -0.08886
  6.700     0.01991     0.02952    -0.08647
  6.710     0.02026     0.02962    -0.08431
  6.720     0.02049     0.02973    -0.08316
  6.730     0.02125     0.02983    -0.07723
  6.740     0.02184     0.02993    -0.07292
  6.750     0.02239     0.03004    -0.06882
  6.760     0.02323     0.03014    -0.06220
  6.770     0.02413     0.03024    -0.05501
  6.780     0.02481     0.03034    -0.04986
