  #r(A)    Histogram   Baseline       PDF
  0.880     0.00000     0.00000     0.00000
  0.890     0.00000     0.00000     0.00000
  0.900     0.00000     0.00000     0.00000
  0.910     0.00000     0.00000     0.00000
  0.920     0.00000     0.00000     0.00000
  0.930     0.00000     0.00000     0.00000
  0.940     0.00000     0.00000     0.00000
  0.950     0.00000     0.00000     0.00000
  0.960     0.00000     0.00000     0.00000
  0.970     0.00000     0.00000     0.00000
  0.980     0.00000     0.00000     0.00000
  0.990     0.00000     0.00000     0.00000
  1.000     0.00000     0.00000     0.00000
  1.010     0.00000     0.00000     0.00000
  1.020     0.00000     0.00000     0.00000
  1.030     0.00000     0.00000     0.00000
  1.040     0.00000     0.00000     0.00000
  1.050     0.00000     0.00000     0.00000
  1.060     0.00000     0.00000     0.00000
  1.070     0.00000     0.00000     0.00000
  1.080     0.00000     0.00000     0.00000
  1.090     0.00000     0.00000     0.00000
  1.100     0.00000     0.00000     0.00000
  1.110     0.00000     0.00000     0.00000
  1.120     0.00000     0.00000     0.00000
  1.130     0.00000     0.00000     0.00000
  1.140     0.00000     0.00000    -0.00000
  1.150     0.00000     0.00000    -0.00000
  1.160     0.00000     0.00000    -0.00000
  1.170     0.00000     0.00000    -0.00000
  1.180     0.00000     0.00000    -0.00000
  1.190     0.00000     0.00000    -0.00000
  1.200     0.00000     0.00000    -0.00000
  1.210     0.00000     0.00000    -0.00000
  1.220     0.00000     0.00000    -0.00001
  1.230     0.00000     0.00000    -0.00001
  1.240     0.00000     0.00000    -0.00001
  1.250     0.00000     0.00000    -0.00001
  1.260     0.00000     0.00000    -0.00001
  1.270     0.00000     0.00000    -0.00002
  1.280     0.00000     0.00000    -0.00002
  1.290     0.00000     0.00000    -0.00002
  1.300     0.00000     0.00000    -0.00003
  1.310     0.00000     0.00000    -0.00003
  1.320     0.00000     0.00000    -0.00004
  1.330     0.00000     0.00001    -0.00005
  1.340     0.00000     0.00001    -0.00006
  1.350     0.00000     0.00001    -0.00007
  1.360     0.00000     0.00001    -0.00008
  1.370     0.00000     0.00001    -0.00010
  1.380     0.00000     0.00001    -0.00012
  1.390     0.00000     0.00002    -0.00015
  1.400     0.00000     0.00002    -0.00018
  1.410     0.00000     0.00003    -0.00022
  1.420     0.00000     0.00003    -0.00027
  1.430     0.00000     0.00004    -0.00032
  1.440     0.00000     0.00005    -0.00039
  1.450     0.00000     0.00005    -0.00047
  1.460     0.00000     0.00007    -0.00056
  1.470     0.00000     0.00008    -0.00068
  1.480     0.00000     0.00009    -0.00081
  1.490     0.00000     0.00011    -0.00096
  1.500     0.00000     0.00013    -0.00113
  1.510     0.00000     0.00015    -0.00134
  1.520     0.00000     0.00018    -0.00157
  1.530     0.00000     0.00021    -0.00184
  1.540     0.00000     0.00025    -0.00214
  1.550     0.00000     0.00029    -0.00249
  1.560     0.00000     0.00033    -0.00288
  1.570     0.00000     0.00038    -0.00331
  1.580     0.00000     0.00044    -0.00380
  1.590     0.00000     0.00050    -0.00433
  1.600     0.00000     0.00057    -0.00491
  1.610     0.00000     0.00064    -0.00555
  1.620     0.00000     0.00072    -0.00625
  1.630     0.00000     0.00081    -0.00699
  1.640     0.00000     0.00090    -0.00780
  1.650     0.00000     0.00100    -0.00867
  1.660     0.00000     0.00111    -0.00959
  1.670     0.00000     0.00122    -0.01058
  1.680     0.00000     0.00134    -0.01162
  1.690     0.00000     0.00147    -0.01271
  1.700     0.00000     0.00160    -0.01386
  1.710     0.00000     0.00174    -0.01506
  1.720     0.00000     0.00188    -0.01632
  1.730     0.00000     0.00203    -0.01763
  1.740     0.00000     0.00219    -0.01900
  1.750     0.00000     0.00235    -0.02041
  1.760     0.00000     0.00252    -0.02186
  1.770     0.00000     0.00269    -0.02336
  1.780     0.00000     0.00287    -0.02490
  1.790     0.00000     0.00305    -0.02647
  1.800     0.00000     0.00324    -0.02808
  1.810     0.00000     0.00343    -0.02973
  1.820     0.00000     0.00362    -0.03141
  1.830     0.00000     0.00382    -0.03311
  1.840     0.00000     0.00402    -0.03485
  1.850     0.00000     0.00422    -0.03661
  1.860     0.00000     0.00443    -0.03839
  1.870     0.00000     0.00464    -0.04020
  1.880     0.00000     0.00485    -0.04202
  1.890     0.00000     0.00506    -0.04387
  1.900     0.00000     0.00527    -0.04573
  1.910     0.00000     0.00549    -0.04761
  1.920     0.00000     0.00571    -0.04949
  1.930     0.00000     0.00593    -0.05139
  1.940     0.00000     0.00615    -0.05330
  1.950     0.00000     0.00637    -0.05522
  1.960     0.00000     0.00659    -0.05716
  1.970     0.00000     0.00681    -0.05910
  1.980     0.00000     0.00704    -0.06104
  1.990     0.00000     0.00726    -0.06300
  2.000     0.00000     0.00749    -0.06496
  2.010     0.00000     0.00772    -0.06693
  2.020     0.00000     0.00795    -0.06891
  2.030     0.00000     0.00817    -0.07089
  2.040     0.00000     0.00840    -0.07287
  2.050     0.00000     0.00863    -0.07487
  2.060     0.00000     0.00886    -0.07686
  2.070     0.00000     0.00909    -0.07886
  2.080     0.00000     0.00932    -0.08086
  2.090     0.00002     0.00956    -0.08271
  2.100     0.00002     0.00979    -0.08471
  2.110     0.00004     0.01002    -0.08656
  2.120     0.00005     0.01025    -0.08842
  2.130     0.00007     0.01048    -0.09028
  2.140     0.00007     0.01072    -0.09230
  2.150     0.00007     0.01095    -0.09432
  2.160     0.00011     0.01118    -0.09603
  2.170     0.00011     0.01142    -0.09806
  2.180     0.00011     0.01165    -0.10008
  2.190     0.00016     0.01188    -0.10165
  2.200     0.00021     0.01212    -0.10323
  2.210     0.00028     0.01235    -0.10466
  2.220     0.00028     0.01259    -0.10670
  2.230     0.00032     0.01282    -0.10843
  2.240     0.00037     0.01305    -0.11003
  2.250     0.00042     0.01329    -0.11162
  2.260     0.00050     0.01352    -0.11291
  2.270     0.00062     0.01376    -0.11393
  2.280     0.00074     0.01399    -0.11494
  2.290     0.00094     0.01423    -0.11522
  2.300     0.00106     0.01446    -0.11626
  2.310     0.00129     0.01470    -0.11630
  2.320     0.00153     0.01493    -0.11620
  2.330     0.00189     0.01517    -0.11509
  2.340     0.00239     0.01540    -0.11285
  2.350     0.00306     0.01563    -0.10908
  2.360     0.00372     0.01587    -0.10532
  2.370     0.00444     0.01610    -0.10117
  2.380     0.00538     0.01634    -0.09496
  2.390     0.00644     0.01657    -0.08778
  2.400     0.00732     0.01680    -0.08220
  2.410     0.00895     0.01703    -0.07010
  2.420     0.01040     0.01726    -0.05948
  2.430     0.01229     0.01748    -0.04505
  2.440     0.01390     0.01771    -0.03302
  2.450     0.01608     0.01793    -0.01604
  2.460     0.01825     0.01815     0.00081
  2.470     0.02068     0.01837     0.02006
  2.480     0.02340     0.01858     0.04179
  2.490     0.02636     0.01879     0.06564
  2.500     0.02970     0.01900     0.09274
  2.510     0.03356     0.01920     0.12448
  2.520     0.03642     0.01940     0.14764
  2.530     0.03964     0.01958     0.17396
  2.540     0.04277     0.01976     0.19953
  2.550     0.04640     0.01994     0.22948
  2.560     0.04971     0.02010     0.25677
  2.570     0.05231     0.02026     0.27797
  2.580     0.05516     0.02040     0.30141
  2.590     0.05801     0.02054     0.32497
  2.600     0.06018     0.02066     0.34267
  2.610     0.06190     0.02077     0.35663
  2.620     0.06301     0.02087     0.36538
  2.630     0.06464     0.02096     0.37875
  2.640     0.06559     0.02104     0.38633
  2.650     0.06577     0.02111     0.38729
  2.660     0.06615     0.02116     0.39015
  2.670     0.06620     0.02120     0.39019
  2.680     0.06623     0.02123     0.39027
  2.690     0.06576     0.02124     0.38604
  2.700     0.06441     0.02125     0.37423
  2.710     0.06309     0.02124     0.36285
  2.720     0.06159     0.02123     0.35000
  2.730     0.05954     0.02120     0.33244
  2.740     0.05692     0.02116     0.31007
  2.750     0.05511     0.02111     0.29480
  2.760     0.05355     0.02106     0.28176
  2.770     0.05052     0.02099     0.25610
  2.780     0.04767     0.02091     0.23201
  2.790     0.04510     0.02083     0.21042
  2.800     0.04247     0.02074     0.18836
  2.810     0.03995     0.02065     0.16734
  2.820     0.03747     0.02055     0.14672
  2.830     0.03491     0.02044     0.12545
  2.840     0.03263     0.02033     0.10666
  2.850     0.03089     0.02021     0.09257
  2.860     0.02839     0.02009     0.07197
  2.870     0.02584     0.01996     0.05095
  2.880     0.02401     0.01984     0.03617
  2.890     0.02188     0.01970     0.01885
  2.900     0.01992     0.01957     0.00307
  2.910     0.01827     0.01943    -0.01006
  2.920     0.01656     0.01929    -0.02369
  2.930     0.01513     0.01915    -0.03494
  2.940     0.01379     0.01901    -0.04526
  2.950     0.01279     0.01887    -0.05277
  2.960     0.01153     0.01873    -0.06246
  2.970     0.01059     0.01858    -0.06929
  2.980     0.00984     0.01844    -0.07456
  2.990     0.00932     0.01829    -0.07780
  3.000     0.00865     0.01814    -0.08236
  3.010     0.00799     0.01800    -0.08675
  3.020     0.00708     0.01785    -0.09342
  3.030     0.00674     0.01770    -0.09503
  3.040     0.00611     0.01755    -0.09924
  3.050     0.00553     0.01740    -0.10294
  3.060     0.00511     0.01725    -0.10526
  3.070     0.00480     0.01710    -0.10668
  3.080     0.00435     0.01695    -0.10930
  3.090     0.00401     0.01680    -0.11091
  3.100     0.00355     0.01665    -0.11359
  3.110     0.00335     0.01650    -0.11403
  3.120     0.00318     0.01635    -0.11423
  3.130     0.00301     0.01620    -0.11432
  3.140     0.00270     0.01605    -0.11571
  3.150     0.00260     0.01590    -0.11525
  3.160     0.00257     0.01574    -0.11424
  3.170     0.00245     0.01559    -0.11397
  3.180     0.00216     0.01544    -0.11520
  3.190     0.00211     0.01529    -0.11428
  3.200     0.00195     0.01514    -0.11443
  3.210     0.00195     0.01499    -0.11307
  3.220     0.00188     0.01484    -0.11235
  3.230     0.00179     0.01469    -0.11183
  3.240     0.00179     0.01454    -0.11058
  3.250     0.00174     0.01439    -0.10974
  3.260     0.00159     0.01424    -0.10976
  3.270     0.00152     0.01409    -0.10905
  3.280     0.00150     0.01394    -0.10791
  3.290     0.00159     0.01380    -0.10583
  3.300     0.00168     0.01365    -0.10379
  3.310     0.00164     0.01350    -0.10286
  3.320     0.00155     0.01336    -0.10235
  3.330     0.00154     0.01321    -0.10124
  3.340     0.00157     0.01307    -0.09971
  3.350     0.00162     0.01292    -0.09802
  3.360     0.00176     0.01278    -0.09561
  3.370     0.00178     0.01264    -0.09422
  3.380     0.00187     0.01250    -0.09216
  3.390     0.00210     0.01237    -0.08903
  3.400     0.00213     0.01223    -0.08761
  3.410     0.00212     0.01210    -0.08653
  3.420     0.00235     0.01197    -0.08336
  3.430     0.00268     0.01184    -0.07943
  3.440     0.00302     0.01171    -0.07535
  3.450     0.00327     0.01159    -0.07218
  3.460     0.00342     0.01147    -0.06985
  3.470     0.00374     0.01136    -0.06609
  3.480     0.00396     0.01125    -0.06323
  3.490     0.00428     0.01114    -0.05949
  3.500     0.00432     0.01104    -0.05823
  3.510     0.00481     0.01094    -0.05322
  3.520     0.00508     0.01085    -0.05002
  3.530     0.00550     0.01077    -0.04566
  3.540     0.00580     0.01069    -0.04242
  3.550     0.00604     0.01062    -0.03966
  3.560     0.00633     0.01056    -0.03666
  3.570     0.00698     0.01050    -0.03053
  3.580     0.00733     0.01046    -0.02709
  3.590     0.00808     0.01042    -0.02029
  3.600     0.00839     0.01039    -0.01740
  3.610     0.00899     0.01037    -0.01203
  3.620     0.00946     0.01037    -0.00785
  3.630     0.00998     0.01037    -0.00337
  3.640     0.01058     0.01038     0.00171
  3.650     0.01120     0.01040     0.00697
  3.660     0.01187     0.01043     0.01249
  3.670     0.01268     0.01047     0.01912
  3.680     0.01320     0.01052     0.02318
  3.690     0.01367     0.01059     0.02671
  3.700     0.01431     0.01066     0.03165
  3.710     0.01494     0.01074     0.03645
  3.720     0.01523     0.01082     0.03824
  3.730     0.01571     0.01092     0.04155
  3.740     0.01643     0.01103     0.04685
  3.750     0.01651     0.01114     0.04661
  3.760     0.01673     0.01126     0.04749
  3.770     0.01692     0.01138     0.04801
  3.780     0.01712     0.01152     0.04863
  3.790     0.01729     0.01166     0.04882
  3.800     0.01743     0.01180     0.04884
  3.810     0.01733     0.01195     0.04669
  3.820     0.01735     0.01210     0.04552
  3.830     0.01752     0.01226     0.04568
  3.840     0.01731     0.01242     0.04240
  3.850     0.01718     0.01258     0.03985
  3.860     0.01704     0.01275     0.03728
  3.870     0.01679     0.01291     0.03361
  3.880     0.01645     0.01308     0.02923
  3.890     0.01611     0.01326     0.02473
  3.900     0.01552     0.01343     0.01814
  3.910     0.01523     0.01360     0.01411
  3.920     0.01475     0.01378     0.00841
  3.930     0.01423     0.01396     0.00239
  3.940     0.01372     0.01413    -0.00361
  3.950     0.01335     0.01431    -0.00830
  3.960     0.01268     0.01449    -0.01569
  3.970     0.01236     0.01467    -0.02001
  3.980     0.01188     0.01485    -0.02576
  3.990     0.01142     0.01502    -0.03123
  4.000     0.01075     0.01520    -0.03857
  4.010     0.01029     0.01538    -0.04417
  4.020     0.00986     0.01556    -0.04944
  4.030     0.00938     0.01574    -0.05510
  4.040     0.00890     0.01591    -0.06081
  4.050     0.00842     0.01609    -0.06649
  4.060     0.00791     0.01627    -0.07251
  4.070     0.00743     0.01645    -0.07819
  4.080     0.00696     0.01663    -0.08385
  4.090     0.00658     0.01681    -0.08872
  4.100     0.00629     0.01699    -0.09276
  4.110     0.00609     0.01716    -0.09602
  4.120     0.00578     0.01734    -0.10027
  4.130     0.00549     0.01752    -0.10438
  4.140     0.00525     0.01771    -0.10798
  4.150     0.00522     0.01789    -0.10984
  4.160     0.00528     0.01807    -0.11088
  4.170     0.00519     0.01825    -0.11323
  4.180     0.00524     0.01844    -0.11445
  4.190     0.00531     0.01862    -0.11544
  4.200     0.00535     0.01880    -0.11666
  4.210     0.00543     0.01899    -0.11758
  4.220     0.00552     0.01918    -0.11842
  4.230     0.00582     0.01936    -0.11749
  4.240     0.00598     0.01955    -0.11773
  4.250     0.00615     0.01974    -0.11788
  4.260     0.00656     0.01993    -0.11600
  4.270     0.00672     0.02013    -0.11629
  4.280     0.00732     0.02032    -0.11269
  4.290     0.00805     0.02051    -0.10804
  4.300     0.00860     0.02071    -0.10499
  4.310     0.00927     0.02090    -0.10084
  4.320     0.01012     0.02110    -0.09525
  4.330     0.01112     0.02130    -0.08826
  4.340     0.01205     0.02149    -0.08187
  4.350     0.01316     0.02169    -0.07394
  4.360     0.01464     0.02189    -0.06286
  4.370     0.01553     0.02209    -0.05682
  4.380     0.01689     0.02228    -0.04682
  4.390     0.01796     0.02248    -0.03921
  4.400     0.01902     0.02268    -0.03175
  4.410     0.02045     0.02287    -0.02097
  4.420     0.02203     0.02307    -0.00899
  4.430     0.02339     0.02326     0.00116
  4.440     0.02507     0.02345     0.01409
  4.450     0.02682     0.02364     0.02761
  4.460     0.02839     0.02382     0.03963
  4.470     0.02989     0.02401     0.05106
  4.480     0.03170     0.02418     0.06519
  4.490     0.03345     0.02436     0.07880
  4.500     0.03537     0.02453     0.09399
  4.510     0.03745     0.02470     0.11063
  4.520     0.03962     0.02486     0.12798
  4.530     0.04140     0.02501     0.14210
  4.540     0.04333     0.02516     0.15755
  4.550     0.04494     0.02531     0.17027
  4.560     0.04660     0.02544     0.18343
  4.570     0.04833     0.02557     0.19736
  4.580     0.04992     0.02569     0.21009
  4.590     0.05132     0.02581     0.22124
  4.600     0.05281     0.02591     0.23327
  4.610     0.05405     0.02601     0.24310
  4.620     0.05485     0.02610     0.24932
  4.630     0.05513     0.02618     0.25101
  4.640     0.05559     0.02625     0.25443
  4.650     0.05609     0.02632     0.25816
  4.660     0.05635     0.02637     0.25997
  4.670     0.05628     0.02642     0.25901
  4.680     0.05599     0.02645     0.25616
  4.690     0.05577     0.02648     0.25402
  4.700     0.05517     0.02650     0.24859
  4.710     0.05405     0.02651     0.23883
  4.720     0.05314     0.02651     0.23095
  4.730     0.05195     0.02651     0.22066
  4.740     0.05061     0.02650     0.20908
  4.750     0.04936     0.02648     0.19844
  4.760     0.04764     0.02645     0.18379
  4.770     0.04606     0.02642     0.17029
  4.780     0.04478     0.02638     0.15954
  4.790     0.04305     0.02634     0.14493
  4.800     0.04084     0.02629     0.12620
  4.810     0.03916     0.02624     0.11200
  4.820     0.03738     0.02618     0.09707
  4.830     0.03553     0.02613     0.08155
  4.840     0.03376     0.02606     0.06677
  4.850     0.03239     0.02600     0.05540
  4.860     0.03069     0.02593     0.04128
  4.870     0.02912     0.02586     0.02821
  4.880     0.02734     0.02579     0.01337
  4.890     0.02553     0.02572    -0.00173
  4.900     0.02411     0.02565    -0.01344
  4.910     0.02292     0.02558    -0.02313
  4.920     0.02164     0.02551    -0.03364
  4.930     0.02066     0.02545    -0.04152
  4.940     0.01941     0.02538    -0.05174
  4.950     0.01837     0.02531    -0.06020
  4.960     0.01713     0.02524    -0.07035
  4.970     0.01617     0.02518    -0.07814
  4.980     0.01521     0.02512    -0.08590
  4.990     0.01434     0.02506    -0.09289
  5.000     0.01356     0.02500    -0.09915
  5.010     0.01313     0.02494    -0.10241
  5.020     0.01268     0.02489    -0.10588
  5.030     0.01221     0.02484    -0.10948
  5.040     0.01172     0.02479    -0.11330
  5.050     0.01161     0.02475    -0.11389
  5.060     0.01147     0.02470    -0.11476
  5.070     0.01151     0.02466    -0.11407
  5.080     0.01165     0.02463    -0.11254
  5.090     0.01168     0.02459    -0.11195
  5.100     0.01200     0.02456    -0.10890
  5.110     0.01240     0.02453    -0.10518
  5.120     0.01261     0.02450    -0.10309
  5.130     0.01279     0.02447    -0.10127
  5.140     0.01322     0.02444    -0.09726
  5.150     0.01386     0.02441    -0.09149
  5.160     0.01424     0.02439    -0.08801
  5.170     0.01466     0.02436    -0.08413
  5.180     0.01525     0.02434    -0.07882
  5.190     0.01588     0.02431    -0.07310
  5.200     0.01675     0.02429    -0.06539
  5.210     0.01739     0.02426    -0.05961
  5.220     0.01776     0.02424    -0.05615
  5.230     0.01833     0.02421    -0.05101
  5.240     0.01911     0.02419    -0.04398
  5.250     0.01978     0.02416    -0.03794
  5.260     0.02054     0.02413    -0.03116
  5.270     0.02104     0.02410    -0.02655
  5.280     0.02167     0.02407    -0.02077
  5.290     0.02218     0.02403    -0.01611
  5.300     0.02263     0.02400    -0.01185
  5.310     0.02316     0.02396    -0.00694
  5.320     0.02369     0.02392    -0.00202
  5.330     0.02440     0.02388     0.00451
  5.340     0.02484     0.02383     0.00873
  5.350     0.02505     0.02378     0.01099
  5.360     0.02531     0.02373     0.01371
  5.370     0.02515     0.02368     0.01274
  5.380     0.02542     0.02363     0.01556
  5.390     0.02536     0.02357     0.01550
  5.400     0.02522     0.02351     0.01488
  5.410     0.02497     0.02345     0.01320
  5.420     0.02462     0.02338     0.01071
  5.430     0.02400     0.02332     0.00588
  5.440     0.02351     0.02325     0.00222
  5.450     0.02290     0.02319    -0.00252
  5.460     0.02242     0.02312    -0.00604
  5.470     0.02183     0.02305    -0.01055
  5.480     0.02109     0.02298    -0.01638
  5.490     0.02034     0.02291    -0.02229
  5.500     0.01992     0.02284    -0.02532
  5.510     0.01944     0.02278    -0.02896
  5.520     0.01886     0.02271    -0.03339
  5.530     0.01811     0.02264    -0.03930
  5.540     0.01773     0.02258    -0.04205
  5.550     0.01709     0.02252    -0.04712
  5.560     0.01656     0.02246    -0.05118
  5.570     0.01601     0.02241    -0.05550
  5.580     0.01544     0.02236    -0.05996
  5.590     0.01520     0.02231    -0.06165
  5.600     0.01477     0.02226    -0.06497
  5.610     0.01442     0.02222    -0.06761
  5.620     0.01394     0.02218    -0.07152
  5.630     0.01362     0.02215    -0.07395
  5.640     0.01361     0.02212    -0.07386
  5.650     0.01354     0.02210    -0.07418
  5.660     0.01329     0.02208    -0.07622
  5.670     0.01325     0.02207    -0.07649
  5.680     0.01326     0.02206    -0.07626
  5.690     0.01364     0.02205    -0.07297
  5.700     0.01377     0.02205    -0.07186
  5.710     0.01407     0.02206    -0.06923
  5.720     0.01450     0.02206    -0.06556
  5.730     0.01483     0.02208    -0.06285
  5.740     0.01560     0.02210    -0.05635
  5.750     0.01609     0.02212    -0.05227
  5.760     0.01682     0.02214    -0.04618
  5.770     0.01758     0.02217    -0.03982
  5.780     0.01842     0.02221    -0.03286
  5.790     0.01922     0.02224    -0.02619
  5.800     0.01982     0.02228    -0.02128
  5.810     0.02092     0.02232    -0.01217
  5.820     0.02194     0.02236    -0.00364
  5.830     0.02291     0.02241     0.00441
  5.840     0.02405     0.02245     0.01387
  5.850     0.02493     0.02250     0.02107
  5.860     0.02603     0.02255     0.03019
  5.870     0.02682     0.02260     0.03658
  5.880     0.02802     0.02265     0.04655
  5.890     0.02905     0.02270     0.05510
  5.900     0.03015     0.02275     0.06414
  5.910     0.03114     0.02280     0.07230
  5.920     0.03202     0.02285     0.07949
  5.930     0.03295     0.02290     0.08718
  5.940     0.03394     0.02295     0.09534
  5.950     0.03493     0.02299     0.10352
  5.960     0.03613     0.02304     0.11352
  5.970     0.03692     0.02309     0.11998
  5.980     0.03760     0.02313     0.12542
  5.990     0.03839     0.02318     0.13190
  6.000     0.03896     0.02322     0.13645
  6.010     0.03931     0.02326     0.13914
  6.020     0.03963     0.02330     0.14156
  6.030     0.03976     0.02334     0.14239
  6.040     0.03993     0.02338     0.14349
  6.050     0.03957     0.02342     0.14008
  6.060     0.03915     0.02345     0.13609
  6.070     0.03830     0.02349     0.12842
  6.080     0.03756     0.02352     0.12177
  6.090     0.03701     0.02355     0.11666
  6.100     0.03602     0.02359     0.10783
  6.110     0.03512     0.02362     0.09976
  6.120     0.03418     0.02365     0.09129
  6.130     0.03316     0.02369     0.08216
  6.140     0.03239     0.02372     0.07515
  6.150     0.03122     0.02376     0.06469
  6.160     0.03013     0.02380     0.05489
  6.170     0.02949     0.02384     0.04903
  6.180     0.02858     0.02388     0.04079
  6.190     0.02757     0.02392     0.03166
  6.200     0.02648     0.02396     0.02181
  6.210     0.02557     0.02401     0.01355
  6.220     0.02444     0.02406     0.00328
  6.230     0.02365     0.02411    -0.00397
  6.240     0.02281     0.02416    -0.01175
  6.250     0.02164     0.02422    -0.02233
  6.260     0.02086     0.02427    -0.02958
  6.270     0.02012     0.02433    -0.03655
  6.280     0.01901     0.02440    -0.04675
  6.290     0.01797     0.02446    -0.05632
  6.300     0.01734     0.02453    -0.06237
  6.310     0.01680     0.02460    -0.06766
  6.320     0.01610     0.02468    -0.07434
  6.330     0.01590     0.02475    -0.07681
  6.340     0.01522     0.02483    -0.08338
  6.350     0.01482     0.02492    -0.08754
  6.360     0.01446     0.02500    -0.09143
  6.370     0.01388     0.02509    -0.09717
  6.380     0.01356     0.02518    -0.10078
  6.390     0.01346     0.02527    -0.10248
  6.400     0.01345     0.02537    -0.10338
  6.410     0.01341     0.02547    -0.10458
  6.420     0.01337     0.02557    -0.10575
  6.430     0.01329     0.02567    -0.10736
  6.440     0.01316     0.02578    -0.10937
  6.450     0.01359     0.02588    -0.10657
  6.460     0.01364     0.02599    -0.10711
  6.470     0.01376     0.02610    -0.10701
  6.480     0.01418     0.02621    -0.10431
  6.490     0.01452     0.02632    -0.10237
  6.500     0.01456     0.02643    -0.10295
  6.510     0.01494     0.02655    -0.10062
  6.520     0.01521     0.02666    -0.09929
  6.530     0.01523     0.02677    -0.10015
  6.540     0.01547     0.02689    -0.09904
  6.550     0.01569     0.02700    -0.09810
  6.560     0.01564     0.02712    -0.09953
  6.570     0.01603     0.02723    -0.09715
  6.580     0.01632     0.02735    -0.09564
  6.590     0.01638     0.02746    -0.09612
  6.600     0.01642     0.02758    -0.09672
  6.610     0.01672     0.02769    -0.09512
  6.620     0.01671     0.02780    -0.09618
  6.630     0.01675     0.02792    -0.09681
  6.640     0.01692     0.02803    -0.09633
  6.650     0.01688     0.02814    -0.09760
  6.660     0.01708     0.02825    -0.09690
  6.670     0.01712     0.02836    -0.09746
  6.680     0.01718     0.02847    -0.09793
  6.690     0.01735     0.02858    -0.09742
  6.700     0.01743     0.02869    -0.09767
  6.710     0.01755     0.02880    -0.09757
  6.720     0.01790     0.02890    -0.09545
  6.730     0.01806     0.02901    -0.09498
  6.740     0.01820     0.02912    -0.09466
  6.750     0.01840     0.02922    -0.09382
  6.760     0.01910     0.02933    -0.08866
  6.770     0.01957     0.02943    -0.08555
  6.780     0.02022     0.02954    -0.08082
